Test Article: Telescope foundation
Mech. Interface: placed
Hammer: B&K 8207/51475 | Tip: orange | Mass: NO
Impact Direction:  Z
Accelerometers:  Ch8: PCB 393B31 SN35215 | Ch1: BK 8340 S/N 51828 | PCB 393B31 SN 32003 | PCB 393B31 SN 32001 | PCB 393B31 SN 32900 | Ch 5-7 PCB 111755 X,Y,Z
Acc. Location: Ch8/Ch1 co-located on floor near test article | Ch2,3,4 col-located enclosure foundation
Axis Convention:(Ch.8) X (horizontal) | (Ch.1) Z (vertical) | (Ch.2) horizontal | Ch 3. hourizontal | Ch 4 vertical | ch. 7 vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Pier floor forced excitation
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo, Hiroshi
Time zone: Hawaii
waveform	[0]	[1]	[2]	[3]	[4]	[5]
t0	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475
delta t	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]
5/16/2014  15:27:20.318475	-1.987815E-4	1.902819E-3	-7.816911E-3	3.331304E-4	-1.269734E-2	-1.318812E-3
5/16/2014  15:27:20.318575	-2.261996E-4	3.029704E-3	-6.555676E-3	5.798936E-4	-9.911656E-3	-1.206398E-3
5/16/2014  15:27:20.318675	-2.097487E-4	3.930390E-3	-4.691243E-3	1.065195E-3	-5.849659E-3	-1.233816E-3
5/16/2014  15:27:20.318775	-1.809597E-4	4.732370E-3	-2.569079E-3	1.672506E-3	-1.070678E-3	-1.322925E-3
5/16/2014  15:27:20.318875	-2.028942E-4	5.356133E-3	-3.550649E-4	1.875401E-3	3.701448E-3	-1.354456E-3
5/16/2014  15:27:20.318975	-1.946688E-4	5.668700E-3	1.673877E-3	1.311958E-3	7.587969E-3	-1.290023E-3
5/16/2014  15:27:20.319075	-1.987815E-4	5.778372E-3	3.336787E-3	1.357198E-4	1.014334E-2	-1.014471E-3
5/16/2014  15:27:20.319175	-2.028942E-4	5.701602E-3	4.565120E-3	-1.602590E-3	1.117289E-2	-5.949736E-4
5/16/2014  15:27:20.319275	-1.974106E-4	5.354762E-3	5.508304E-3	-3.907084E-3	1.077396E-2	-8.499622E-5
5/16/2014  15:27:20.319375	-2.111197E-4	4.643261E-3	6.182790E-3	-6.207466E-3	9.037018E-3	4.743338E-4
5/16/2014  15:27:20.319475	-2.111197E-4	3.731608E-3	6.426811E-3	-7.874489E-3	6.500840E-3	9.349585E-4
5/16/2014  15:27:20.319575	-2.083778E-4	2.578676E-3	6.289721E-3	-8.749127E-3	3.987968E-3	1.237929E-3
5/16/2014  15:27:20.319675	-2.001524E-4	1.350343E-3	5.981266E-3	-8.694291E-3	1.943946E-3	1.321554E-3
5/16/2014  15:27:20.319775	-2.015233E-4	7.265806E-5	5.517900E-3	-7.212341E-3	3.440976E-4	1.161158E-3
5/16/2014  15:27:20.319875	-2.111197E-4	-1.237929E-3	4.728258E-3	-4.374564E-3	-9.061694E-4	8.280277E-4
5/16/2014  15:27:20.319975	-2.083778E-4	-2.437472E-3	3.735721E-3	-9.623766E-4	-1.757503E-3	4.044175E-4
5/16/2014  15:27:20.320075	-1.987815E-4	-3.679514E-3	2.814472E-3	2.659559E-3	-2.469003E-3	-1.645088E-5
5/16/2014  15:27:20.320175	-2.056360E-4	-4.807770E-3	1.945317E-3	6.137550E-3	-3.553391E-3	-3.427267E-4
5/16/2014  15:27:20.320275	-2.042651E-4	-5.890787E-3	9.102821E-4	8.702517E-3	-5.256057E-3	-4.784465E-4
5/16/2014  15:27:20.320375	-2.111197E-4	-6.680429E-3	-1.178980E-4	9.777308E-3	-7.354915E-3	-4.085302E-4
5/16/2014  15:27:20.320475	-1.987815E-4	-7.113636E-3	-9.980202E-4	9.575784E-3	-9.259105E-3	-7.265806E-5
5/16/2014  15:27:20.320575	-2.042651E-4	-7.067025E-3	-1.882255E-3	8.236408E-3	-1.058751E-2	4.428029E-4
5/16/2014  15:27:20.320675	-2.083778E-4	-6.736636E-3	-2.848744E-3	5.775630E-3	-1.107144E-2	9.815693E-4
5/16/2014  15:27:20.320775	-1.837015E-4	-6.037474E-3	-3.571212E-3	2.722621E-3	-1.025987E-2	1.461387E-3
5/16/2014  15:27:20.320875	-1.919270E-4	-4.840672E-3	-3.649354E-3	-1.864433E-4	-7.814169E-3	1.778066E-3
5/16/2014  15:27:20.320975	-2.001524E-4	-3.368318E-3	-3.155828E-3	-2.708912E-3	-4.005790E-3	1.820564E-3
5/16/2014  15:27:20.321075	-2.124906E-4	-1.680732E-3	-1.932979E-3	-4.789948E-3	4.482865E-4	1.569688E-3
5/16/2014  15:27:20.321175	-2.179742E-4	1.233816E-5	-3.290176E-5	-6.053925E-3	4.950345E-3	1.147449E-3
5/16/2014  15:27:20.321275	-2.111197E-4	1.813710E-3	2.382636E-3	-6.439149E-3	8.938313E-3	6.223917E-4
5/16/2014  15:27:20.321375	-1.960397E-4	3.647983E-3	4.846156E-3	-6.389797E-3	1.172262E-2	7.951260E-5
5/16/2014  15:27:20.321475	-1.974106E-4	5.383551E-3	6.990254E-3	-5.889416E-3	1.271653E-2	-3.591776E-4
5/16/2014  15:27:20.321575	-1.891851E-4	6.875098E-3	8.448899E-3	-4.821479E-3	1.183915E-2	-6.539226E-4
5/16/2014  15:27:20.321675	-1.974106E-4	8.236408E-3	8.949280E-3	-3.484845E-3	9.571671E-3	-8.801222E-4
5/16/2014  15:27:20.321775	-1.741052E-4	9.171367E-3	8.557200E-3	-2.351105E-3	6.306171E-3	-1.103580E-3
5/16/2014  15:27:20.321875	-1.974106E-4	9.723842E-3	7.438540E-3	-1.358569E-3	2.453923E-3	-1.460016E-3
5/16/2014  15:27:20.321975	-2.207160E-4	9.849966E-3	5.905867E-3	-2.563596E-4	-1.295507E-3	-1.942575E-3
5/16/2014  15:27:20.322075	-2.056360E-4	9.430468E-3	4.293680E-3	6.977916E-4	-4.325211E-3	-2.523839E-3
5/16/2014  15:27:20.322175	-2.207160E-4	8.677840E-3	2.915919E-3	1.667023E-3	-6.160855E-3	-3.129780E-3
5/16/2014  15:27:20.322275	-2.070069E-4	7.492006E-3	1.857579E-3	2.865195E-3	-6.888807E-3	-3.578067E-3
5/16/2014  15:27:20.322375	-2.042651E-4	5.914092E-3	1.058340E-3	4.341662E-3	-6.691396E-3	-3.676772E-3
5/16/2014  15:27:20.322475	-1.932979E-4	4.094899E-3	3.961921E-4	5.729020E-3	-5.700231E-3	-3.310740E-3
5/16/2014  15:27:20.322575	-2.015233E-4	2.160549E-3	-3.619194E-4	7.003963E-3	-4.259408E-3	-2.462149E-3
5/16/2014  15:27:20.322675	-2.070069E-4	2.248287E-4	-1.183093E-3	7.796347E-3	-2.734959E-3	-1.203656E-3
5/16/2014  15:27:20.322775	-2.042651E-4	-1.730084E-3	-2.129018E-3	7.582486E-3	-1.553237E-3	3.180504E-4
5/16/2014  15:27:20.322875	-2.015233E-4	-3.572583E-3	-3.129780E-3	6.323993E-3	-8.156896E-4	1.780808E-3
5/16/2014  15:27:20.322975	-1.878142E-4	-5.328715E-3	-3.961921E-3	4.241586E-3	-4.414320E-4	2.959788E-3
5/16/2014  15:27:20.323075	-1.837015E-4	-6.676316E-3	-4.258037E-3	1.609445E-3	-3.180504E-4	3.739834E-3
5/16/2014  15:27:20.323175	-2.015233E-4	-7.764816E-3	-3.920794E-3	-1.036406E-3	-3.536940E-4	4.053771E-3
5/16/2014  15:27:20.323275	-1.864433E-4	-8.332372E-3	-3.028333E-3	-3.128409E-3	-3.015995E-4	3.913939E-3
5/16/2014  15:27:20.323375	-1.850724E-4	-8.542120E-3	-1.423001E-3	-4.237473E-3	1.439452E-4	3.439605E-3
5/16/2014  15:27:20.323475	-1.891851E-4	-8.219957E-3	8.938313E-4	-4.319727E-3	1.041889E-3	2.877533E-3
5/16/2014  15:27:20.323575	-1.864433E-4	-7.500231E-3	3.512263E-3	-3.487587E-3	2.205789E-3	2.366185E-3
5/16/2014  15:27:20.323675	-2.124906E-4	-6.469309E-3	5.903125E-3	-2.296269E-3	3.549278E-3	1.991928E-3
5/16/2014  15:27:20.323775	-1.905560E-4	-5.131304E-3	7.833362E-3	-1.314700E-3	4.942119E-3	1.745164E-3
5/16/2014  15:27:20.323875	-2.193451E-4	-3.616452E-3	8.962989E-3	-8.170605E-4	6.019652E-3	1.583397E-3
5/16/2014  15:27:20.323975	-1.864433E-4	-1.741052E-3	8.982182E-3	-8.252859E-4	6.307542E-3	1.342118E-3
5/16/2014  15:27:20.324075	-1.987815E-4	1.795888E-4	7.992387E-3	-1.213253E-3	5.654991E-3	9.747148E-4
5/16/2014  15:27:20.324175	-2.193451E-4	2.074182E-3	6.282866E-3	-1.495659E-3	4.190862E-3	3.783703E-4
5/16/2014  15:27:20.324275	-1.932979E-4	3.881037E-3	4.136026E-3	-1.165271E-3	2.082407E-3	-4.208684E-4
5/16/2014  15:27:20.324375	-1.974106E-4	5.526125E-3	1.920640E-3	-2.878904E-4	-5.154610E-4	-1.233816E-3
5/16/2014  15:27:20.324475	-2.028942E-4	6.816149E-3	1.357198E-4	1.292765E-3	-3.166795E-3	-1.975477E-3
5/16/2014  15:27:20.324575	-2.111197E-4	7.777154E-3	-8.993149E-4	3.513634E-3	-5.319118E-3	-2.404571E-3
5/16/2014  15:27:20.324675	-1.878142E-4	8.391321E-3	-1.314700E-3	5.822241E-3	-6.568015E-3	-2.451181E-3
5/16/2014  15:27:20.324775	-2.207160E-4	8.465350E-3	-1.305103E-3	7.405639E-3	-6.709218E-3	-2.061844E-3
5/16/2014  15:27:20.324875	-1.946688E-4	8.228183E-3	-1.006246E-3	8.241892E-3	-5.840063E-3	-1.350343E-3
5/16/2014  15:27:20.324975	-2.152324E-4	7.437170E-3	-7.430315E-4	8.329630E-3	-4.033208E-3	-5.291700E-4
5/16/2014  15:27:20.325075	-2.207160E-4	6.241739E-3	-7.786751E-4	7.412493E-3	-1.638234E-3	2.207160E-4
5/16/2014  15:27:20.325175	-2.083778E-4	4.809141E-3	-1.070678E-3	5.696118E-3	6.881952E-4	7.060170E-4
5/16/2014  15:27:20.325275	-2.028942E-4	3.084540E-3	-1.436710E-3	3.796041E-3	2.529323E-3	9.102821E-4
5/16/2014  15:27:20.325375	-2.111197E-4	1.248896E-3	-1.779437E-3	1.819193E-3	3.719270E-3	7.937551E-4
5/16/2014  15:27:20.325475	-2.111197E-4	-4.976392E-4	-1.927495E-3	-3.632903E-4	4.163444E-3	4.743338E-4
5/16/2014  15:27:20.325575	-2.166033E-4	-2.152324E-3	-1.532674E-3	-2.342880E-3	3.835797E-3	1.041889E-4
5/16/2014  15:27:20.325675	-2.001524E-4	-3.536940E-3	-5.113482E-4	-3.667176E-3	3.055751E-3	-1.741052E-4
5/16/2014  15:27:20.325775	-2.138615E-4	-4.622698E-3	9.363294E-4	-4.484236E-3	2.312720E-3	-2.714396E-4
5/16/2014  15:27:20.325875	-1.946688E-4	-5.449355E-3	2.658188E-3	-5.024374E-3	2.028942E-3	-1.919270E-4
5/16/2014  15:27:20.325975	-2.248287E-4	-5.905867E-3	4.382789E-3	-4.817367E-3	2.305865E-3	-9.596348E-6
5/16/2014  15:27:20.326075	-2.028942E-4	-6.047070E-3	5.900383E-3	-3.780961E-3	2.917290E-3	1.562834E-4
5/16/2014  15:27:20.326175	-2.166033E-4	-5.846918E-3	6.895661E-3	-2.537549E-3	3.624678E-3	1.535416E-4
5/16/2014  15:27:20.326275	-2.097487E-4	-5.334198E-3	7.332981E-3	-1.269460E-3	4.326582E-3	-3.290176E-5
5/16/2014  15:27:20.326375	-2.001524E-4	-4.562378E-3	7.217824E-3	2.070069E-4	4.525363E-3	-4.071593E-4
5/16/2014  15:27:20.326475	-2.220869E-4	-3.562987E-3	6.658494E-3	1.664281E-3	3.816605E-3	-8.664131E-4
5/16/2014  15:27:20.326575	-2.042651E-4	-2.390862E-3	5.663216E-3	2.676010E-3	2.277076E-3	-1.268089E-3
5/16/2014  15:27:20.326675	-2.083778E-4	-1.191318E-3	4.333436E-3	3.490329E-3	2.097487E-4	-1.417518E-3
5/16/2014  15:27:20.326775	-2.289414E-4	7.265806E-5	2.774715E-3	4.370451E-3	-1.969993E-3	-1.196802E-3
5/16/2014  15:27:20.326875	-2.070069E-4	1.243412E-3	1.013100E-3	4.903734E-3	-3.912568E-3	-6.402135E-4
5/16/2014  15:27:20.326975	-2.111197E-4	2.319574E-3	-9.623766E-4	5.046308E-3	-5.184770E-3	1.316071E-4
5/16/2014  15:27:20.327075	-2.344251E-4	3.227115E-3	-2.972126E-3	5.105257E-3	-5.478144E-3	9.500384E-4
5/16/2014  15:27:20.327175	-2.070069E-4	3.824830E-3	-4.522622E-3	4.979134E-3	-4.633665E-3	1.543641E-3
5/16/2014  15:27:20.327275	-2.179742E-4	4.140139E-3	-5.457580E-3	4.314244E-3	-2.947450E-3	1.837015E-3
5/16/2014  15:27:20.327375	-2.275705E-4	4.057884E-3	-5.678296E-3	3.372431E-3	-8.568168E-4	1.717746E-3
5/16/2014  15:27:20.327475	-2.179742E-4	3.817976E-3	-5.081952E-3	2.466261E-3	1.333892E-3	1.318812E-3
5/16/2014  15:27:20.327575	-2.070069E-4	3.331304E-3	-3.730237E-3	1.333892E-3	3.242195E-3	7.512569E-4
5/16/2014  15:27:20.327675	-2.344251E-4	2.726734E-3	-1.950800E-3	8.088350E-5	4.422545E-3	2.001524E-4
5/16/2014  15:27:20.327775	-1.987815E-4	1.883626E-3	-2.412796E-4	-7.649660E-4	4.629552E-3	-2.070069E-4
5/16/2014  15:27:20.327875	-2.111197E-4	1.078904E-3	1.122773E-3	-1.310587E-3	4.107237E-3	-3.619194E-4
5/16/2014  15:27:20.327975	-2.083778E-4	2.453923E-4	2.156436E-3	-1.835644E-3	3.183246E-3	-3.180504E-4
5/16/2014  15:27:20.328075	-2.179742E-4	-6.840825E-4	2.822697E-3	-2.144098E-3	1.961768E-3	-1.905560E-4
5/16/2014  15:27:20.328175	-2.070069E-4	-1.598477E-3	3.309369E-3	-2.019346E-3	7.005334E-4	-7.402897E-5
5/16/2014  15:27:20.328275	-2.166033E-4	-2.596498E-3	3.804266E-3	-1.917899E-3	-1.960397E-4	-1.041889E-4
5/16/2014  15:27:20.328375	-2.152324E-4	-3.417671E-3	4.508913E-3	-1.858950E-3	-4.099011E-4	-2.782941E-4
5/16/2014  15:27:20.328475	-2.166033E-4	-4.096270E-3	5.334198E-3	-1.704037E-3	-3.015995E-5	-5.853772E-4
5/16/2014  15:27:20.328575	-2.111197E-4	-4.500687E-3	6.048441E-3	-1.414776E-3	6.594062E-4	-9.006858E-4
5/16/2014  15:27:20.328675	-2.152324E-4	-4.702210E-3	6.433666E-3	-1.070678E-3	1.470983E-3	-1.100838E-3
5/16/2014  15:27:20.328775	-2.234578E-4	-4.592538E-3	6.193757E-3	-5.277991E-4	2.340138E-3	-1.093984E-3
5/16/2014  15:27:20.328875	-2.234578E-4	-4.160702E-3	5.261540E-3	4.167557E-4	3.042042E-3	-8.211732E-4
5/16/2014  15:27:20.328975	-2.179742E-4	-3.591776E-3	3.630161E-3	1.582026E-3	3.133893E-3	-3.523231E-4
5/16/2014  15:27:20.329075	-2.193451E-4	-2.734959E-3	1.431227E-3	2.840519E-3	2.426505E-3	1.741052E-4
5/16/2014  15:27:20.329175	-2.179742E-4	-1.708150E-3	-9.102821E-4	4.149735E-3	1.150191E-3	6.086826E-4
5/16/2014  15:27:20.329275	-2.234578E-4	-6.141663E-4	-2.959788E-3	5.315006E-3	-4.606247E-4	7.896423E-4
5/16/2014  15:27:20.329375	-2.207160E-4	6.004572E-4	-4.451334E-3	6.034732E-3	-2.252400E-3	6.265044E-4
5/16/2014  15:27:20.329475	-2.097487E-4	1.761615E-3	-5.364358E-3	6.154001E-3	-3.946841E-3	1.521707E-4
5/16/2014  15:27:20.329575	-2.111197E-4	2.933741E-3	-5.685151E-3	5.671442E-3	-4.976392E-3	-4.743338E-4
5/16/2014  15:27:20.329675	-2.124906E-4	3.997564E-3	-5.398631E-3	4.514396E-3	-4.938006E-3	-1.103580E-3
5/16/2014  15:27:20.329775	-2.138615E-4	4.895508E-3	-4.799545E-3	2.808988E-3	-3.844023E-3	-1.535416E-3
5/16/2014  15:27:20.329875	-2.015233E-4	5.524755E-3	-4.199088E-3	8.965731E-4	-1.906931E-3	-1.712263E-3
5/16/2014  15:27:20.329975	-2.289414E-4	5.996346E-3	-3.754914E-3	-8.787513E-4	6.731153E-4	-1.550496E-3
5/16/2014  15:27:20.330075	-2.234578E-4	6.031990E-3	-3.225744E-3	-2.574563E-3	3.510892E-3	-1.151562E-3
5/16/2014  15:27:20.330175	-2.138615E-4	5.801678E-3	-2.615690E-3	-4.003048E-3	5.926430E-3	-5.963445E-4
5/16/2014  15:27:20.330275	-2.097487E-4	5.288959E-3	-1.946688E-3	-4.799545E-3	7.289112E-3	-7.402897E-5
5/16/2014  15:27:20.330375	-2.015233E-4	4.388273E-3	-9.596348E-4	-4.861236E-3	7.397413E-3	3.482103E-4
5/16/2014  15:27:20.330475	-2.042651E-4	3.150344E-3	5.140901E-4	-4.277229E-3	6.392539E-3	6.031990E-4
5/16/2014  15:27:20.330575	-2.179742E-4	1.643717E-3	2.259254E-3	-3.107846E-3	4.484236E-3	7.005334E-4
5/16/2014  15:27:20.330675	-2.289414E-4	2.083778E-4	3.835797E-3	-1.487434E-3	1.922011E-3	7.375479E-4
5/16/2014  15:27:20.330775	-2.357960E-4	-1.536787E-3	5.134046E-3	2.344251E-4	-6.799698E-4	8.348823E-4
5/16/2014  15:27:20.330875	-2.234578E-4	-3.147602E-3	5.942881E-3	1.710892E-3	-2.655447E-3	1.065195E-3
5/16/2014  15:27:20.330975	-2.111197E-4	-4.665196E-3	6.049812E-3	2.703428E-3	-3.520489E-3	1.428485E-3
5/16/2014  15:27:20.331075	-2.220869E-4	-5.977154E-3	5.246460E-3	2.889872E-3	-3.343642E-3	1.880884E-3
5/16/2014  15:27:20.331175	-2.124906E-4	-7.023156E-3	3.841281E-3	2.440214E-3	-2.348363E-3	2.338767E-3
5/16/2014  15:27:20.331275	-2.070069E-4	-7.734656E-3	2.013862E-3	1.606703E-3	-7.841587E-4	2.625287E-3
5/16/2014  15:27:20.331375	-2.083778E-4	-8.078754E-3	9.596348E-6	6.964207E-4	9.034276E-4	2.637625E-3
5/16/2014  15:27:20.331475	-2.001524E-4	-8.119881E-3	-1.998782E-3	5.620718E-5	2.071440E-3	2.297640E-3
5/16/2014  15:27:20.331575	-2.042651E-4	-7.714093E-3	-3.834426E-3	2.193451E-5	2.314091E-3	1.706779E-3
5/16/2014  15:27:20.331675	-2.083778E-4	-6.923079E-3	-5.265653E-3	6.086826E-4	1.639605E-3	9.980202E-4
5/16/2014  15:27:20.331775	-2.426505E-4	-5.712569E-3	-6.132066E-3	1.656055E-3	2.796650E-4	3.098249E-4
5/16/2014  15:27:20.331875	-2.193451E-4	-4.194975E-3	-6.430924E-3	2.852857E-3	-1.588881E-3	-1.466870E-4
5/16/2014  15:27:20.331975	-2.303123E-4	-2.504647E-3	-6.252706E-3	3.658950E-3	-3.446460E-3	-2.906322E-4
5/16/2014  15:27:20.332075	-2.220869E-4	-5.360246E-4	-5.644023E-3	3.620565E-3	-4.689872E-3	-2.015233E-4
5/16/2014  15:27:20.332175	-2.220869E-4	1.405180E-3	-4.751563E-3	2.674639E-3	-5.010664E-3	7.265806E-5
5/16/2014  15:27:20.332275	-2.220869E-4	3.212035E-3	-3.679514E-3	9.966493E-4	-4.382789E-3	3.975630E-4
5/16/2014  15:27:20.332375	-2.166033E-4	4.814625E-3	-2.408683E-3	-1.028180E-3	-3.042042E-3	6.045699E-4
5/16/2014  15:27:20.332475	-2.083778E-4	6.116986E-3	-9.966493E-4	-2.921402E-3	-1.143336E-3	5.812645E-4
5/16/2014  15:27:20.332575	-2.111197E-4	7.216454E-3	3.701448E-4	-4.214168E-3	1.021326E-3	2.906322E-4
5/16/2014  15:27:20.332675	-1.987815E-4	7.885456E-3	1.640975E-3	-4.789948E-3	2.906322E-3	-1.960397E-4
5/16/2014  15:27:20.332775	-2.097487E-4	8.236408E-3	2.902210E-3	-4.530847E-3	4.018128E-3	-7.032752E-4
5/16/2014  15:27:20.332875	-1.987815E-4	8.059561E-3	3.826201E-3	-3.620565E-3	4.292309E-3	-1.157045E-3
5/16/2014  15:27:20.332975	-2.138615E-4	7.694900E-3	4.196346E-3	-2.532065E-3	3.945470E-3	-1.413405E-3
5/16/2014  15:27:20.333075	-2.124906E-4	6.861389E-3	3.967404E-3	-1.732826E-3	3.127038E-3	-1.477838E-3
5/16/2014  15:27:20.333175	-2.207160E-4	5.897641E-3	3.292918E-3	-1.276314E-3	1.898706E-3	-1.424372E-3
5/16/2014  15:27:20.333275	-2.344251E-4	4.521251E-3	2.109826E-3	-1.173496E-3	6.827116E-4	-1.309216E-3
5/16/2014  15:27:20.333375	-2.152324E-4	2.962530E-3	5.771518E-4	-1.414776E-3	-1.220107E-4	-1.310587E-3
5/16/2014  15:27:20.333475	-2.193451E-4	1.383245E-3	-8.458495E-4	-1.572430E-3	-4.811883E-4	-1.401067E-3
5/16/2014  15:27:20.333575	-2.111197E-4	-2.796650E-4	-1.857579E-3	-1.192689E-3	-5.661845E-4	-1.564205E-3
5/16/2014  15:27:20.333675	-2.070069E-4	-1.753390E-3	-2.567708E-3	-3.098249E-4	-4.469156E-4	-1.690328E-3
5/16/2014  15:27:20.333775	-2.248287E-4	-3.114700E-3	-2.994061E-3	9.596348E-4	-1.974106E-4	-1.667023E-3
5/16/2014  15:27:20.333875	-2.166033E-4	-4.295051E-3	-2.907693E-3	2.696574E-3	-1.069307E-4	-1.348972E-3
5/16/2014  15:27:20.333975	-2.289414E-4	-5.080581E-3	-2.665043E-3	4.652858E-3	-3.934503E-4	-6.964207E-4
5/16/2014  15:27:20.334075	-2.070069E-4	-5.607009E-3	-2.603352E-3	6.177306E-3	-1.109064E-3	2.042651E-4
5/16/2014  15:27:20.334175	-2.015233E-4	-5.712569E-3	-2.678752E-3	6.780505E-3	-1.953542E-3	1.210511E-3
5/16/2014  15:27:20.334275	-2.261996E-4	-5.502820E-3	-2.819955E-3	6.392539E-3	-2.766490E-3	2.142727E-3
5/16/2014  15:27:20.334375	-2.152324E-4	-5.110741E-3	-3.143489E-3	4.951715E-3	-3.472507E-3	2.821326E-3
5/16/2014  15:27:20.334475	-2.193451E-4	-4.481494E-3	-3.674030E-3	2.397716E-3	-4.026353E-3	3.113329E-3
5/16/2014  15:27:20.334575	-2.152324E-4	-3.508151E-3	-4.033208E-3	-9.185076E-4	-4.127800E-3	2.985835E-3
5/16/2014  15:27:20.334675	-2.330542E-4	-2.622545E-3	-3.967404E-3	-4.149735E-3	-3.582180E-3	2.522469E-3
5/16/2014  15:27:20.334775	-2.275705E-4	-1.453161E-3	-3.527343E-3	-6.768167E-3	-2.604723E-3	1.871288E-3
5/16/2014  15:27:20.334875	-2.070069E-4	-3.139377E-4	-2.658188E-3	-8.524299E-3	-1.465499E-3	1.214623E-3
5/16/2014  15:27:20.334975	-2.193451E-4	7.855296E-4	-1.225591E-3	-9.010971E-3	-1.398325E-4	6.237626E-4
5/16/2014  15:27:20.335075	-2.261996E-4	1.835644E-3	6.059408E-4	-7.989645E-3	1.276314E-3	2.536178E-4
5/16/2014  15:27:20.335175	-2.111197E-4	2.552629E-3	2.263367E-3	-5.900383E-3	2.523839E-3	8.636713E-5
5/16/2014  15:27:20.335275	-2.111197E-4	3.331304E-3	3.414929E-3	-3.476620E-3	3.292918E-3	-1.919270E-5
5/16/2014  15:27:20.335375	-2.275705E-4	3.735721E-3	4.048288E-3	-7.128716E-4	3.513634E-3	-1.412034E-4
5/16/2014  15:27:20.335475	-2.124906E-4	3.911197E-3	4.089415E-3	1.826048E-3	3.242195E-3	-3.728867E-4
5/16/2014  15:27:20.335575	-2.275705E-4	3.812492E-3	3.453314E-3	3.419042E-3	2.551258E-3	-7.032752E-4
5/16/2014  15:27:20.335675	-2.179742E-4	3.576696E-3	2.233207E-3	4.130542E-3	1.532674E-3	-1.073420E-3
5/16/2014  15:27:20.335775	-2.261996E-4	3.099620E-3	8.280277E-4	4.277229E-3	3.427267E-4	-1.358569E-3
5/16/2014  15:27:20.335875	-2.289414E-4	2.532065E-3	-4.578829E-4	3.786445E-3	-5.853772E-4	-1.450419E-3
5/16/2014  15:27:20.335975	-2.152324E-4	1.797259E-3	-1.735568E-3	2.654076E-3	-1.088500E-3	-1.196802E-3
5/16/2014  15:27:20.336075	-2.166033E-4	1.141965E-3	-3.025591E-3	1.664281E-3	-1.294136E-3	-6.443262E-4
5/16/2014  15:27:20.336175	-2.124906E-4	5.524755E-4	-4.222393E-3	1.085758E-3	-1.026809E-3	1.713634E-4
5/16/2014  15:27:20.336275	-2.111197E-4	-3.153086E-5	-5.393147E-3	5.867481E-4	-1.809597E-4	1.067936E-3
5/16/2014  15:27:20.336375	-2.207160E-4	-5.428791E-4	-6.609142E-3	3.345013E-4	8.047223E-4	1.847982E-3
5/16/2014  15:27:20.336475	-2.303123E-4	-8.979440E-4	-7.579744E-3	7.238388E-4	1.414776E-3	2.325058E-3
5/16/2014  15:27:20.336575	-2.083778E-4	-1.067936E-3	-8.056819E-3	1.447678E-3	1.506627E-3	2.414167E-3
5/16/2014  15:27:20.336675	-2.028942E-4	-1.210511E-3	-7.973194E-3	1.900077E-3	1.093984E-3	2.109826E-3
5/16/2014  15:27:20.336775	-2.028942E-4	-1.177609E-3	-7.153392E-3	2.086520E-3	1.617670E-4	1.539528E-3
5/16/2014  15:27:20.336875	-2.138615E-4	-9.281039E-4	-5.608380E-3	1.978219E-3	-1.373649E-3	8.581877E-4
5/16/2014  15:27:20.336975	-2.111197E-4	-5.469918E-4	-3.523231E-3	1.268089E-3	-3.144860E-3	2.316833E-4
5/16/2014  15:27:20.337075	-2.234578E-4	-5.209446E-5	-1.202285E-3	-1.398325E-4	-4.556894E-3	-1.919270E-4
5/16/2014  15:27:20.337175	-2.166033E-4	4.894137E-4	9.815693E-4	-1.694441E-3	-5.036712E-3	-3.728867E-4
5/16/2014  15:27:20.337275	-2.152324E-4	1.076162E-3	2.818584E-3	-2.941966E-3	-4.550040E-3	-3.276467E-4
5/16/2014  15:27:20.337375	-2.070069E-4	1.601219E-3	4.030466E-3	-3.874183E-3	-3.268242E-3	-1.453161E-4
5/16/2014  15:27:20.337475	-2.028942E-4	1.998782E-3	4.548669E-3	-4.214168E-3	-1.281798E-3	3.701448E-5
5/16/2014  15:27:20.337575	-2.193451E-4	2.384007E-3	4.580200E-3	-3.709674E-3	1.188576E-3	1.809597E-4
5/16/2014  15:27:20.337675	-2.042651E-4	2.615690E-3	4.337549E-3	-2.497792E-3	3.432751E-3	1.837015E-4
5/16/2014  15:27:20.337775	-2.179742E-4	2.697945E-3	3.782332E-3	-1.017213E-3	4.763901E-3	1.192689E-4
5/16/2014  15:27:20.337875	-2.138615E-4	2.599239E-3	2.961159E-3	5.195737E-4	5.068243E-3	5.894899E-5
5/16/2014  15:27:20.337975	-2.303123E-4	2.426505E-3	2.209902E-3	1.906931E-3	4.374564E-3	1.398325E-4
5/16/2014  15:27:20.338075	-2.261996E-4	2.118051E-3	1.438081E-3	2.932370E-3	2.813101E-3	4.619956E-4
5/16/2014  15:27:20.338175	-2.261996E-4	1.671135E-3	2.865195E-4	3.593147E-3	6.073117E-4	9.459257E-4
