Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
t0	5/15/2014  11:13:18.657250
delta t	0.001000

time	Y[0]
5/15/2014  11:13:18.936250	-2.576142E-3
5/15/2014  11:13:18.937250	-1.101008E-3
5/15/2014  11:13:18.938250	2.519958E-3
5/15/2014  11:13:18.939250	5.171446E-4
5/15/2014  11:13:18.940250	-2.670389E-3
5/15/2014  11:13:18.941250	-1.368185E-4
5/15/2014  11:13:18.942250	2.523903E-3
5/15/2014  11:13:18.943250	-6.663618E-4
5/15/2014  11:13:18.944250	-3.575793E-3
5/15/2014  11:13:18.945250	1.856501E-3
5/15/2014  11:13:18.946250	3.208213E-3
5/15/2014  11:13:18.947250	-1.614858E-3
5/15/2014  11:13:18.948250	-2.053232E-3
5/15/2014  11:13:18.949250	1.238433E-3
5/15/2014  11:13:18.950250	1.918537E-3
5/15/2014  11:13:18.951250	-2.869851E-3
5/15/2014  11:13:18.952250	-2.456448E-3
5/15/2014  11:13:18.953250	3.552166E-3
5/15/2014  11:13:18.954250	9.410826E-4
5/15/2014  11:13:18.955250	-3.869112E-3
5/15/2014  11:13:18.956250	-1.195862E-3
5/15/2014  11:13:18.957250	3.906221E-3
5/15/2014  11:13:18.958250	-1.154894E-4
5/15/2014  11:13:18.959250	-3.595865E-3
5/15/2014  11:13:18.960250	1.755621E-3
5/15/2014  11:13:18.961250	2.773176E-3
5/15/2014  11:13:18.962250	-1.397448E-3
5/15/2014  11:13:18.963250	-2.469106E-3
5/15/2014  11:13:18.964250	2.629595E-3
5/15/2014  11:13:18.965250	2.947928E-3
5/15/2014  11:13:18.966250	-2.298647E-3
5/15/2014  11:13:18.967250	-1.977886E-3
5/15/2014  11:13:18.968250	2.503441E-3
5/15/2014  11:13:18.969250	1.298736E-3
5/15/2014  11:13:18.970250	-3.739663E-3
5/15/2014  11:13:18.971250	-2.454583E-4
5/15/2014  11:13:18.972250	2.980789E-3
5/15/2014  11:13:18.973250	-1.575841E-4
5/15/2014  11:13:18.974250	-2.685346E-3
5/15/2014  11:13:18.975250	-2.124676E-4
5/15/2014  11:13:18.976250	2.737411E-3
5/15/2014  11:13:18.977250	-1.192654E-3
5/15/2014  11:13:18.978250	-1.227985E-3
5/15/2014  11:13:18.979250	9.158085E-4
5/15/2014  11:13:18.980250	2.004157E-3
5/15/2014  11:13:18.981250	-8.244661E-4
5/15/2014  11:13:18.982250	-2.272809E-3
5/15/2014  11:13:18.983250	1.929289E-3
5/15/2014  11:13:18.984250	1.062988E-3
5/15/2014  11:13:18.985250	-1.213072E-3
5/15/2014  11:13:18.986250	-1.509729E-3
5/15/2014  11:13:18.987250	1.238953E-3
5/15/2014  11:13:18.988250	8.973406E-4
5/15/2014  11:13:18.989250	-2.536822E-3
5/15/2014  11:13:18.990250	1.278880E-5
5/15/2014  11:13:18.991250	1.953306E-3
5/15/2014  11:13:18.992250	-3.294309E-4
5/15/2014  11:13:18.993250	-1.699264E-3
5/15/2014  11:13:18.994250	9.354902E-4
5/15/2014  11:13:18.995250	2.022842E-3
5/15/2014  11:13:18.996250	-1.077034E-3
5/15/2014  11:13:18.997250	-8.029635E-4
5/15/2014  11:13:18.998250	1.083017E-3
5/15/2014  11:13:18.999250	2.481202E-3
5/15/2014  11:13:19.000250	-1.955126E-3
5/15/2014  11:13:19.001250	-1.498068E-3
5/15/2014  11:13:19.002250	3.001771E-3
5/15/2014  11:13:19.003250	4.596600E-4
5/15/2014  11:13:19.004250	-2.791081E-3
5/15/2014  11:13:19.005250	-3.700517E-4
5/15/2014  11:13:19.006250	3.512499E-3
5/15/2014  11:13:19.007250	-2.163432E-3
5/15/2014  11:13:19.008250	-2.682744E-3
5/15/2014  11:13:19.009250	2.585723E-3
5/15/2014  11:13:19.010250	1.865431E-3
5/15/2014  11:13:19.011250	-2.157363E-3
5/15/2014  11:13:19.012250	-1.704379E-3
5/15/2014  11:13:19.013250	3.507774E-3
5/15/2014  11:13:19.014250	7.412305E-4
5/15/2014  11:13:19.015250	-2.998303E-3
5/15/2014  11:13:19.016250	4.893560E-4
5/15/2014  11:13:19.017250	2.602760E-3
5/15/2014  11:13:19.018250	-1.205356E-3
5/15/2014  11:13:19.019250	-3.571501E-3
5/15/2014  11:13:19.020250	1.243028E-3
5/15/2014  11:13:19.021250	2.785532E-3
5/15/2014  11:13:19.022250	-2.326999E-3
5/15/2014  11:13:19.023250	-2.369397E-3
5/15/2014  11:13:19.024250	1.871631E-3
5/15/2014  11:13:19.025250	1.571809E-3
5/15/2014  11:13:19.026250	-2.714175E-3
5/15/2014  11:13:19.027250	-6.994826E-4
5/15/2014  11:13:19.028250	2.595564E-3
5/15/2014  11:13:19.029250	6.366224E-4
5/15/2014  11:13:19.030250	-2.392720E-3
5/15/2014  11:13:19.031250	-3.948923E-4
5/15/2014  11:13:19.032250	3.514364E-3
5/15/2014  11:13:19.033250	1.108724E-3
5/15/2014  11:13:19.034250	-2.947538E-3
5/15/2014  11:13:19.035250	-1.600205E-3
5/15/2014  11:13:19.036250	3.012652E-3
5/15/2014  11:13:19.037250	5.607132E-4
5/15/2014  11:13:19.038250	-3.757741E-3
5/15/2014  11:13:19.039250	1.299949E-3
5/15/2014  11:13:19.040250	2.956858E-3
5/15/2014  11:13:19.041250	-1.756792E-3
5/15/2014  11:13:19.042250	-3.714563E-3
5/15/2014  11:13:19.043250	2.246018E-3
5/15/2014  11:13:19.044250	3.189658E-3
5/15/2014  11:13:19.045250	-2.762512E-3
5/15/2014  11:13:19.046250	-1.754711E-3
5/15/2014  11:13:19.047250	3.074125E-3
5/15/2014  11:13:19.048250	2.325958E-3
5/15/2014  11:13:19.049250	-3.391634E-3
5/15/2014  11:13:19.050250	-1.559974E-3
5/15/2014  11:13:19.051250	3.740790E-3
5/15/2014  11:13:19.052250	-4.009615E-4
5/15/2014  11:13:19.053250	-3.960975E-3
5/15/2014  11:13:19.054250	7.868800E-4
5/15/2014  11:13:19.055250	3.001728E-3
5/15/2014  11:13:19.056250	-2.043434E-3
5/15/2014  11:13:19.057250	-2.906353E-3
5/15/2014  11:13:19.058250	1.877613E-3
5/15/2014  11:13:19.059250	2.577963E-3
5/15/2014  11:13:19.060250	-2.725489E-3
5/15/2014  11:13:19.061250	-1.020156E-3
5/15/2014  11:13:19.062250	3.485144E-3
5/15/2014  11:13:19.063250	-1.003163E-4
5/15/2014  11:13:19.064250	-1.645984E-3
5/15/2014  11:13:19.065250	5.659588E-4
5/15/2014  11:13:19.066250	2.805950E-3
5/15/2014  11:13:19.067250	2.008493E-4
5/15/2014  11:13:19.068250	-3.137809E-3
5/15/2014  11:13:19.069250	5.803516E-4
5/15/2014  11:13:19.070250	2.175614E-3
5/15/2014  11:13:19.071250	-9.238286E-5
5/15/2014  11:13:19.072250	-2.556504E-3
5/15/2014  11:13:19.073250	6.765494E-4
5/15/2014  11:13:19.074250	1.643600E-3
5/15/2014  11:13:19.075250	-1.996397E-3
5/15/2014  11:13:19.076250	-3.771614E-4
5/15/2014  11:13:19.077250	1.694148E-3
5/15/2014  11:13:19.078250	1.090430E-3
5/15/2014  11:13:19.079250	-1.727182E-3
5/15/2014  11:13:19.080250	-9.371810E-4
5/15/2014  11:13:19.081250	2.015169E-3
5/15/2014  11:13:19.082250	7.429645E-4
5/15/2014  11:13:19.083250	-1.806690E-3
5/15/2014  11:13:19.084250	3.371042E-4
5/15/2014  11:13:19.085250	1.743569E-3
5/15/2014  11:13:19.086250	-1.138074E-3
5/15/2014  11:13:19.087250	-3.536776E-3
5/15/2014  11:13:19.088250	1.694582E-3
5/15/2014  11:13:19.089250	2.252043E-3
5/15/2014  11:13:19.090250	-2.353140E-3
5/15/2014  11:13:19.091250	-1.014087E-3
5/15/2014  11:13:19.092250	2.203576E-3
5/15/2014  11:13:19.093250	7.736143E-4
5/15/2014  11:13:19.094250	-3.917493E-3
5/15/2014  11:13:19.095250	8.852454E-5
5/15/2014  11:13:19.096250	4.014341E-3
5/15/2014  11:13:19.097250	-7.228493E-4
5/15/2014  11:13:19.098250	-1.919968E-3
5/15/2014  11:13:19.099250	1.882122E-3
5/15/2014  11:13:19.100250	2.858059E-3
5/15/2014  11:13:19.101250	-2.508253E-3
5/15/2014  11:13:19.102250	-2.753495E-3
5/15/2014  11:13:19.103250	2.607486E-3
5/15/2014  11:13:19.104250	1.747861E-3
5/15/2014  11:13:19.105250	-2.596041E-3
5/15/2014  11:13:19.106250	-1.939433E-3
5/15/2014  11:13:19.107250	3.240553E-3
5/15/2014  11:13:19.108250	7.833251E-4
5/15/2014  11:13:19.109250	-4.163385E-3
5/15/2014  11:13:19.110250	1.622661E-4
5/15/2014  11:13:19.111250	3.427313E-3
5/15/2014  11:13:19.112250	-1.044043E-3
5/15/2014  11:13:19.113250	-2.330597E-3
5/15/2014  11:13:19.114250	1.201844E-3
5/15/2014  11:13:19.115250	2.546966E-3
5/15/2014  11:13:19.116250	-8.644798E-4
5/15/2014  11:13:19.117250	-2.882813E-3
5/15/2014  11:13:19.118250	1.412188E-3
5/15/2014  11:13:19.119250	2.166987E-3
5/15/2014  11:13:19.120250	-2.720764E-3
5/15/2014  11:13:19.121250	-2.208431E-3
5/15/2014  11:13:19.122250	2.543238E-3
5/15/2014  11:13:19.123250	8.051745E-4
5/15/2014  11:13:19.124250	-2.607009E-3
5/15/2014  11:13:19.125250	-1.039665E-3
5/15/2014  11:13:19.126250	2.604364E-3
5/15/2014  11:13:19.127250	2.427705E-6
5/15/2014  11:13:19.128250	-3.195901E-3
5/15/2014  11:13:19.129250	1.074953E-3
5/15/2014  11:13:19.130250	3.146089E-3
5/15/2014  11:13:19.131250	6.940636E-5
5/15/2014  11:13:19.132250	-3.147780E-3
5/15/2014  11:13:19.133250	8.943493E-4
5/15/2014  11:13:19.134250	3.348629E-3
5/15/2014  11:13:19.135250	-1.820389E-3
5/15/2014  11:13:19.136250	-2.235570E-3
5/15/2014  11:13:19.137250	2.197724E-3
5/15/2014  11:13:19.138250	2.138418E-3
5/15/2014  11:13:19.139250	-2.721935E-3
5/15/2014  11:13:19.140250	-2.289890E-3
5/15/2014  11:13:19.141250	3.227938E-3
5/15/2014  11:13:19.142250	1.002772E-3
5/15/2014  11:13:19.143250	-3.228024E-3
5/15/2014  11:13:19.144250	4.420591E-4
5/15/2014  11:13:19.145250	3.656081E-3
5/15/2014  11:13:19.146250	-5.643548E-4
5/15/2014  11:13:19.147250	-2.868030E-3
5/15/2014  11:13:19.148250	1.196642E-3
5/15/2014  11:13:19.149250	3.345768E-3
5/15/2014  11:13:19.150250	-2.183071E-3
5/15/2014  11:13:19.151250	-1.872108E-3
5/15/2014  11:13:19.152250	2.949358E-3
5/15/2014  11:13:19.153250	5.487048E-4
5/15/2014  11:13:19.154250	-2.669782E-3
5/15/2014  11:13:19.155250	-2.256422E-3
5/15/2014  11:13:19.156250	2.416954E-3
5/15/2014  11:13:19.157250	-1.115487E-3
5/15/2014  11:13:19.158250	1.480033E-4
5/15/2014  11:13:19.159250	2.647066E-3
5/15/2014  11:13:19.160250	-4.172315E-3
5/15/2014  11:13:19.161250	1.250485E-3
5/15/2014  11:13:19.162250	4.000078E-4
5/15/2014  11:13:19.163250	-1.423025E-3
5/15/2014  11:13:19.164250	4.447209E-3
5/15/2014  11:13:19.165250	-3.227547E-4
5/15/2014  11:13:19.166250	-3.808159E-3
5/15/2014  11:13:19.167250	2.066454E-3
5/15/2014  11:13:19.168250	4.962446E-3
5/15/2014  11:13:19.169250	-4.600675E-3
5/15/2014  11:13:19.170250	-3.574016E-3
5/15/2014  11:13:19.171250	5.654776E-3
5/15/2014  11:13:19.172250	1.065589E-4
5/15/2014  11:13:19.173250	-3.069703E-3
5/15/2014  11:13:19.174250	1.425410E-3
5/15/2014  11:13:19.175250	2.241206E-3
5/15/2014  11:13:19.176250	-4.790730E-3
