Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:15.953282	-1.215391E-2	1.507271E-2	2.056360E-4	2.044475E-4
4/9/2015  13:16:15.958282	-1.215158E-2	1.501664E-2	2.610207E-4	2.591142E-4
4/9/2015  13:16:15.963282	-1.214692E-2	1.495454E-2	3.206551E-4	3.181595E-4
4/9/2015  13:16:15.968282	-1.214240E-2	1.489586E-2	3.499925E-4	3.456012E-4
4/9/2015  13:16:15.973282	-1.213540E-2	1.484418E-2	2.643108E-4	2.578136E-4
4/9/2015  13:16:15.978282	-1.214007E-2	1.478290E-2	2.027571E-4	1.953869E-4
4/9/2015  13:16:15.983282	-1.214994E-2	1.473190E-2	2.852857E-4	2.770185E-4
4/9/2015  13:16:15.988282	-1.214459E-2	1.468269E-2	3.238082E-4	3.141711E-4
4/9/2015  13:16:15.993282	-1.214555E-2	1.462483E-2	2.240062E-4	2.146352E-4
4/9/2015  13:16:15.998282	-1.214678E-2	1.457178E-2	2.183855E-4	2.083925E-4
4/9/2015  13:16:16.003282	-1.214404E-2	1.451256E-2	1.364052E-4	1.257638E-4
4/9/2015  13:16:16.008282	-1.213376E-2	1.445210E-2	1.189947E-4	1.084231E-4
4/9/2015  13:16:16.013282	-1.212361E-2	1.439384E-2	1.276314E-4	1.169634E-4
4/9/2015  13:16:16.018282	-1.210648E-2	1.433708E-2	1.514852E-4	1.417173E-4
4/9/2015  13:16:16.023282	-1.209551E-2	1.428005E-2	1.996040E-4	1.909217E-4
4/9/2015  13:16:16.028282	-1.209222E-2	1.422426E-2	2.300382E-4	2.228720E-4
4/9/2015  13:16:16.033282	-1.207550E-2	1.417367E-2	2.323687E-4	2.246061E-4
4/9/2015  13:16:16.038282	-1.205644E-2	1.412528E-2	2.257884E-4	2.176698E-4
4/9/2015  13:16:16.043282	-1.204712E-2	1.406893E-2	3.366947E-4	3.294743E-4
4/9/2015  13:16:16.048282	-1.203355E-2	1.401601E-2	2.700686E-4	2.610650E-4
4/9/2015  13:16:16.053282	-1.202176E-2	1.396652E-2	2.933741E-4	2.838681E-4
4/9/2015  13:16:16.058282	-1.201984E-2	1.390511E-2	2.429247E-4	2.346204E-4
4/9/2015  13:16:16.063282	-1.200695E-2	1.384630E-2	2.093375E-4	2.010227E-4
4/9/2015  13:16:16.068282	-1.200339E-2	1.378981E-2	1.451790E-4	1.367752E-4
4/9/2015  13:16:16.073282	-1.199872E-2	1.373333E-2	2.078295E-4	1.998088E-4
4/9/2015  13:16:16.078282	-1.199050E-2	1.367617E-2	2.205789E-4	2.127277E-4
4/9/2015  13:16:16.083282	-1.198885E-2	1.362750E-2	1.270831E-4	1.185240E-4
4/9/2015  13:16:16.088282	-1.198310E-2	1.357952E-2	1.584768E-4	1.489571E-4
4/9/2015  13:16:16.093282	-1.197528E-2	1.352358E-2	2.035797E-4	1.948234E-4
4/9/2015  13:16:16.098282	-1.196048E-2	1.347972E-2	1.956284E-4	1.872801E-4
4/9/2015  13:16:16.103282	-1.194978E-2	1.343201E-2	1.406550E-4	1.319631E-4
4/9/2015  13:16:16.108282	-1.194087E-2	1.337923E-2	1.387358E-4	1.301857E-4
4/9/2015  13:16:16.113282	-1.192593E-2	1.332823E-2	1.757503E-4	1.677718E-4
4/9/2015  13:16:16.118282	-1.191085E-2	1.327326E-2	1.945317E-4	1.875836E-4
4/9/2015  13:16:16.123282	-1.189920E-2	1.321979E-2	2.203047E-4	2.139849E-4
4/9/2015  13:16:16.128282	-1.189426E-2	1.316852E-2	1.189947E-4	1.140154E-4
4/9/2015  13:16:16.133282	-1.188302E-2	1.311793E-2	1.229703E-4	1.183073E-4
4/9/2015  13:16:16.138282	-1.186767E-2	1.307036E-2	1.222849E-4	1.193044E-4
4/9/2015  13:16:16.143282	-1.186328E-2	1.301539E-2	1.380503E-4	1.358648E-4
4/9/2015  13:16:16.148282	-1.185848E-2	1.296247E-2	6.964207E-5	6.788904E-5
4/9/2015  13:16:16.153282	-1.185272E-2	1.291010E-2	1.605332E-4	1.590580E-4
4/9/2015  13:16:16.158282	-1.185409E-2	1.285486E-2	2.139986E-4	2.133346E-4
4/9/2015  13:16:16.163282	-1.185574E-2	1.279728E-2	2.839148E-4	2.828277E-4
4/9/2015  13:16:16.168282	-1.185176E-2	1.274409E-2	3.127038E-4	3.110064E-4
4/9/2015  13:16:16.173282	-1.184217E-2	1.268774E-2	2.658188E-4	2.644465E-4
4/9/2015  13:16:16.178282	-1.183010E-2	1.262948E-2	2.356589E-4	2.348805E-4
4/9/2015  13:16:16.183282	-1.182229E-2	1.258026E-2	2.042651E-4	2.033637E-4
