Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
t0	5/15/2014  11:13:05.313500
delta t	0.001000

time	Y[0]
5/15/2014  11:13:05.494500	-1.730174E-4
5/15/2014  11:13:05.495500	-3.992058E-3
5/15/2014  11:13:05.496500	-3.936351E-4
5/15/2014  11:13:05.497500	2.973852E-3
5/15/2014  11:13:05.498500	-7.994954E-4
5/15/2014  11:13:05.499500	-2.444613E-3
5/15/2014  11:13:05.500500	9.565159E-4
5/15/2014  11:13:05.501500	1.920878E-3
5/15/2014  11:13:05.502500	-1.166816E-3
5/15/2014  11:13:05.503500	-2.559408E-3
5/15/2014  11:13:05.504500	2.450205E-3
5/15/2014  11:13:05.505500	1.793597E-3
5/15/2014  11:13:05.506500	-1.125415E-3
5/15/2014  11:13:05.507500	-1.082366E-3
5/15/2014  11:13:05.508500	1.966355E-3
5/15/2014  11:13:05.509500	1.513197E-3
5/15/2014  11:13:05.510500	-2.286205E-3
5/15/2014  11:13:05.511500	-1.152900E-3
5/15/2014  11:13:05.512500	1.511897E-3
5/15/2014  11:13:05.513500	6.215793E-4
5/15/2014  11:13:05.514500	-3.066322E-3
5/15/2014  11:13:05.515500	2.399093E-4
5/15/2014  11:13:05.516500	2.668395E-3
5/15/2014  11:13:05.517500	-7.318664E-4
5/15/2014  11:13:05.518500	-3.742741E-3
5/15/2014  11:13:05.519500	1.237436E-3
5/15/2014  11:13:05.520500	3.709750E-3
5/15/2014  11:13:05.521500	-2.035327E-3
5/15/2014  11:13:05.522500	-1.464860E-3
5/15/2014  11:13:05.523500	2.310699E-3
5/15/2014  11:13:05.524500	8.984244E-4
5/15/2014  11:13:05.525500	-3.443440E-3
5/15/2014  11:13:05.526500	-8.535985E-5
5/15/2014  11:13:05.527500	4.658853E-3
5/15/2014  11:13:05.528500	-2.867293E-4
5/15/2014  11:13:05.529500	-3.491170E-3
5/15/2014  11:13:05.530500	-3.025528E-4
5/15/2014  11:13:05.531500	1.907699E-3
5/15/2014  11:13:05.532500	-1.628123E-3
5/15/2014  11:13:05.533500	-1.752803E-3
5/15/2014  11:13:05.534500	2.546403E-3
5/15/2014  11:13:05.535500	1.141065E-3
5/15/2014  11:13:05.536500	-3.008707E-3
5/15/2014  11:13:05.537500	-6.475037E-4
5/15/2014  11:13:05.538500	3.546661E-3
5/15/2014  11:13:05.539500	1.928725E-4
5/15/2014  11:13:05.540500	-1.778771E-3
5/15/2014  11:13:05.541500	-2.740706E-4
5/15/2014  11:13:05.542500	2.357605E-3
5/15/2014  11:13:05.543500	-1.085098E-3
5/15/2014  11:13:05.544500	-1.637921E-3
5/15/2014  11:13:05.545500	1.537648E-3
5/15/2014  11:13:05.546500	1.145530E-3
5/15/2014  11:13:05.547500	-1.299603E-3
5/15/2014  11:13:05.548500	-2.819736E-3
5/15/2014  11:13:05.549500	1.731344E-3
5/15/2014  11:13:05.550500	1.270210E-5
5/15/2014  11:13:05.551500	-1.218231E-3
5/15/2014  11:13:05.552500	9.060543E-5
5/15/2014  11:13:05.553500	1.548529E-3
5/15/2014  11:13:05.554500	5.586757E-4
5/15/2014  11:13:05.555500	-2.786225E-3
5/15/2014  11:13:05.556500	7.883539E-4
5/15/2014  11:13:05.557500	2.811326E-3
5/15/2014  11:13:05.558500	-1.553298E-4
5/15/2014  11:13:05.559500	-2.279268E-3
5/15/2014  11:13:05.560500	9.730330E-4
5/15/2014  11:13:05.561500	3.216970E-3
5/15/2014  11:13:05.562500	-2.763726E-3
5/15/2014  11:13:05.563500	-2.666054E-3
5/15/2014  11:13:05.564500	1.792383E-3
5/15/2014  11:13:05.565500	1.996354E-3
5/15/2014  11:13:05.566500	-2.968303E-3
5/15/2014  11:13:05.567500	-1.865128E-3
5/15/2014  11:13:05.568500	2.748899E-3
5/15/2014  11:13:05.569500	1.788785E-3
5/15/2014  11:13:05.570500	-3.674939E-3
5/15/2014  11:13:05.571500	-8.734103E-4
5/15/2014  11:13:05.572500	4.560271E-3
5/15/2014  11:13:05.573500	-2.306320E-5
5/15/2014  11:13:05.574500	-2.881860E-3
5/15/2014  11:13:05.575500	-2.080890E-6
5/15/2014  11:13:05.576500	3.970729E-3
5/15/2014  11:13:05.577500	-1.967005E-3
5/15/2014  11:13:05.578500	-2.406463E-3
5/15/2014  11:13:05.579500	2.480291E-3
5/15/2014  11:13:05.580500	1.914419E-3
5/15/2014  11:13:05.581500	-3.439235E-3
5/15/2014  11:13:05.582500	-3.678450E-3
5/15/2014  11:13:05.583500	3.901322E-3
5/15/2014  11:13:05.584500	9.338429E-4
5/15/2014  11:13:05.585500	-2.150470E-3
5/15/2014  11:13:05.586500	-3.212808E-4
5/15/2014  11:13:05.587500	2.515840E-3
5/15/2014  11:13:05.588500	-2.916715E-4
5/15/2014  11:13:05.589500	-3.172274E-3
5/15/2014  11:13:05.590500	1.716084E-3
5/15/2014  11:13:05.591500	2.446130E-3
5/15/2014  11:13:05.592500	3.624217E-5
5/15/2014  11:13:05.593500	-2.861961E-3
5/15/2014  11:13:05.594500	1.501319E-3
5/15/2014  11:13:05.595500	2.712961E-3
5/15/2014  11:13:05.596500	-2.427142E-3
5/15/2014  11:13:05.597500	-2.010790E-3
5/15/2014  11:13:05.598500	1.394240E-3
5/15/2014  11:13:05.599500	2.211033E-3
5/15/2014  11:13:05.600500	-2.446910E-3
5/15/2014  11:13:05.601500	-2.288459E-3
5/15/2014  11:13:05.602500	2.525724E-3
5/15/2014  11:13:05.603500	1.057656E-3
5/15/2014  11:13:05.604500	-1.876096E-3
5/15/2014  11:13:05.605500	-1.300556E-6
5/15/2014  11:13:05.606500	2.669869E-3
5/15/2014  11:13:05.607500	-1.105473E-5
5/15/2014  11:13:05.608500	-2.669999E-3
5/15/2014  11:13:05.609500	1.887974E-4
5/15/2014  11:13:05.610500	3.293312E-3
5/15/2014  11:13:05.611500	-8.799131E-4
5/15/2014  11:13:05.612500	-1.904145E-3
5/15/2014  11:13:05.613500	1.388821E-3
5/15/2014  11:13:05.614500	1.168767E-3
5/15/2014  11:13:05.615500	-2.161568E-3
5/15/2014  11:13:05.616500	-2.850473E-3
5/15/2014  11:13:05.617500	3.621789E-3
5/15/2014  11:13:05.618500	5.999467E-4
5/15/2014  11:13:05.619500	-3.009271E-3
5/15/2014  11:13:05.620500	-2.277708E-4
5/15/2014  11:13:05.621500	2.395755E-3
5/15/2014  11:13:05.622500	-1.624828E-4
5/15/2014  11:13:05.623500	-2.681661E-3
5/15/2014  11:13:05.624500	3.079761E-3
5/15/2014  11:13:05.625500	1.689379E-3
5/15/2014  11:13:05.626500	-2.280439E-3
5/15/2014  11:13:05.627500	-1.762081E-3
5/15/2014  11:13:05.628500	2.585766E-3
5/15/2014  11:13:05.629500	1.341524E-3
5/15/2014  11:13:05.630500	-2.852424E-3
5/15/2014  11:13:05.631500	-3.626818E-4
5/15/2014  11:13:05.632500	1.980964E-3
5/15/2014  11:13:05.633500	-7.014334E-4
5/15/2014  11:13:05.634500	-2.862698E-3
5/15/2014  11:13:05.635500	1.479079E-3
5/15/2014  11:13:05.636500	3.207389E-3
5/15/2014  11:13:05.637500	-1.598947E-3
5/15/2014  11:13:05.638500	-4.436328E-3
5/15/2014  11:13:05.639500	2.118390E-3
5/15/2014  11:13:05.640500	3.300292E-3
5/15/2014  11:13:05.641500	-3.274714E-3
5/15/2014  11:13:05.642500	-2.898593E-3
5/15/2014  11:13:05.643500	1.012709E-2
5/15/2014  11:13:05.644500	5.689197E-3
5/15/2014  11:13:05.645500	-7.798136E-3
5/15/2014  11:13:05.646500	-7.447420E-3
5/15/2014  11:13:05.647500	1.431913E-4
5/15/2014  11:13:05.648500	2.957769E-3
5/15/2014  11:13:05.649500	-1.092034E-3
5/15/2014  11:13:05.650500	3.526762E-3
5/15/2014  11:13:05.651500	3.944501E-3
5/15/2014  11:13:05.652500	-1.785751E-3
5/15/2014  11:13:05.653500	-9.160859E-3
5/15/2014  11:13:05.654500	-1.313562E-4
5/15/2014  11:13:05.655500	5.093239E-3
5/15/2014  11:13:05.656500	1.462909E-3
5/15/2014  11:13:05.657500	-2.550391E-4
5/15/2014  11:13:05.658500	2.304066E-3
5/15/2014  11:13:05.659500	1.562402E-4
5/15/2014  11:13:05.660500	-5.126317E-3
5/15/2014  11:13:05.661500	-1.376682E-3
5/15/2014  11:13:05.662500	4.241288E-3
5/15/2014  11:13:05.663500	1.794378E-3
5/15/2014  11:13:05.664500	-3.517918E-3
5/15/2014  11:13:05.665500	-6.482407E-4
5/15/2014  11:13:05.666500	5.095363E-3
5/15/2014  11:13:05.667500	4.382875E-5
5/15/2014  11:13:05.668500	-5.965696E-3
5/15/2014  11:13:05.669500	-1.904448E-4
5/15/2014  11:13:05.670500	3.138416E-3
5/15/2014  11:13:05.671500	-2.423370E-4
5/15/2014  11:13:05.672500	-1.802138E-3
5/15/2014  11:13:05.673500	3.089558E-3
5/15/2014  11:13:05.674500	3.218920E-3
5/15/2014  11:13:05.675500	-4.032419E-3
5/15/2014  11:13:05.676500	-2.781066E-3
5/15/2014  11:13:05.677500	2.200628E-3
5/15/2014  11:13:05.678500	2.129878E-3
5/15/2014  11:13:05.679500	-1.004030E-3
5/15/2014  11:13:05.680500	-4.738361E-5
5/15/2014  11:13:05.681500	2.934749E-3
5/15/2014  11:13:05.682500	-3.049068E-3
5/15/2014  11:13:05.683500	-4.121810E-3
5/15/2014  11:13:05.684500	1.333244E-3
5/15/2014  11:13:05.685500	3.552643E-3
5/15/2014  11:13:05.686500	-7.068091E-4
5/15/2014  11:13:05.687500	-3.057305E-3
5/15/2014  11:13:05.688500	2.313256E-3
5/15/2014  11:13:05.689500	1.079418E-3
5/15/2014  11:13:05.690500	-1.901413E-3
5/15/2014  11:13:05.691500	-4.603103E-4
5/15/2014  11:13:05.692500	2.572761E-3
5/15/2014  11:13:05.693500	1.922743E-3
5/15/2014  11:13:05.694500	-2.700519E-3
5/15/2014  11:13:05.695500	-1.609915E-3
5/15/2014  11:13:05.696500	1.775260E-3
5/15/2014  11:13:05.697500	3.034632E-7
5/15/2014  11:13:05.698500	-1.755968E-3
5/15/2014  11:13:05.699500	5.094279E-4
5/15/2014  11:13:05.700500	2.150904E-3
5/15/2014  11:13:05.701500	-1.327391E-3
5/15/2014  11:13:05.702500	-2.943376E-3
5/15/2014  11:13:05.703500	2.088130E-3
5/15/2014  11:13:05.704500	1.237263E-3
5/15/2014  11:13:05.705500	-1.317377E-3
5/15/2014  11:13:05.706500	-1.080762E-3
5/15/2014  11:13:05.707500	2.064850E-3
5/15/2014  11:13:05.708500	1.262407E-3
5/15/2014  11:13:05.709500	-2.937740E-3
5/15/2014  11:13:05.710500	-2.542588E-4
5/15/2014  11:13:05.711500	3.439842E-3
5/15/2014  11:13:05.712500	4.630848E-4
5/15/2014  11:13:05.713500	-3.078114E-3
5/15/2014  11:13:05.714500	6.149031E-4
5/15/2014  11:13:05.715500	9.892899E-4
5/15/2014  11:13:05.716500	-1.409890E-3
5/15/2014  11:13:05.717500	-1.649669E-3
5/15/2014  11:13:05.718500	1.611173E-3
5/15/2014  11:13:05.719500	3.360334E-3
5/15/2014  11:13:05.720500	-3.475737E-3
5/15/2014  11:13:05.721500	-2.470710E-3
5/15/2014  11:13:05.722500	3.778680E-3
5/15/2014  11:13:05.723500	6.449893E-4
5/15/2014  11:13:05.724500	-2.374036E-3
5/15/2014  11:13:05.725500	6.329375E-5
5/15/2014  11:13:05.726500	4.320492E-3
5/15/2014  11:13:05.727500	-1.341957E-3
5/15/2014  11:13:05.728500	-3.404467E-3
5/15/2014  11:13:05.729500	9.601141E-4
5/15/2014  11:13:05.730500	2.171019E-3
5/15/2014  11:13:05.731500	-1.963016E-3
5/15/2014  11:13:05.732500	-2.245757E-3
5/15/2014  11:13:05.733500	2.110803E-3
5/15/2014  11:13:05.734500	1.729176E-3
5/15/2014  11:13:05.735500	-2.665924E-3
