Test Article: Telescope foundation
Mech. Interface: placed
Hammer: B&K 8207/51475 | Tip: orange | Mass: NO
Impact Direction:  Z
Accelerometers:  Ch8: PCB 393B31 SN35215 | Ch1: BK 8340 S/N 51828 | PCB 393B31 SN 32003 | PCB 393B31 SN 32001 | PCB 393B31 SN 32900 | Ch 5-7 PCB 111755 X,Y,Z
Acc. Location: Ch8/Ch1 co-located on floor near test article | Ch2,3,4 col-located enclosure foundation
Axis Convention:(Ch.8) X (horizontal) | (Ch.1) Z (vertical) | (Ch.2) horizontal | Ch 3. hourizontal | Ch 4 vertical | ch. 7 vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Pier floor forced excitation
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo, Hiroshi
Time zone: Hawaii
waveform	[0]	[1]	[2]	[3]	[4]	[5]
t0	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600
delta t	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]
5/16/2014  15:30:00.529300	-1.165271E-4	2.711654E-3	2.471745E-3	2.264738E-3	-1.428485E-3	-2.227724E-3
5/16/2014  15:30:00.529400	-1.165271E-4	2.419651E-3	2.662301E-3	4.334807E-3	-2.591014E-4	-1.794517E-3
5/16/2014  15:30:00.529500	-1.206398E-4	2.092004E-3	2.499163E-3	6.145775E-3	6.881952E-4	-1.184464E-3
5/16/2014  15:30:00.529600	-1.357198E-4	1.501143E-3	1.945317E-3	6.946385E-3	1.457274E-3	-5.277991E-4
5/16/2014  15:30:00.529700	-1.274943E-4	9.061694E-4	1.233816E-3	6.274641E-3	2.019346E-3	1.137853E-4
5/16/2014  15:30:00.529800	-1.014471E-4	3.468394E-4	6.196499E-4	4.646003E-3	2.327800E-3	6.141663E-4
5/16/2014  15:30:00.529900	-1.316071E-4	-4.099011E-4	3.331304E-4	2.582788E-3	2.499163E-3	9.418130E-4
5/16/2014  15:30:00.530000	-1.206398E-4	-1.067936E-3	4.414320E-4	2.275705E-4	2.762377E-3	1.137853E-3
5/16/2014  15:30:00.530100	-1.206398E-4	-1.769841E-3	1.017213E-3	-1.826048E-3	3.239453E-3	1.200914E-3
5/16/2014  15:30:00.530200	-1.247525E-4	-2.512872E-3	1.986444E-3	-2.611578E-3	3.728867E-3	1.244783E-3
5/16/2014  15:30:00.530300	-1.178980E-4	-3.120184E-3	3.057122E-3	-2.179742E-3	4.266262E-3	1.302361E-3
5/16/2014  15:30:00.530400	-1.274943E-4	-3.650725E-3	3.953695E-3	-1.076162E-3	4.898250E-3	1.409292E-3
5/16/2014  15:30:00.530500	-1.233816E-4	-3.966033E-3	4.672050E-3	6.223917E-4	5.460322E-3	1.538157E-3
5/16/2014  15:30:00.530600	-1.069307E-4	-4.145622E-3	5.106628E-3	2.777457E-3	5.406857E-3	1.687586E-3
5/16/2014  15:30:00.530700	-1.453161E-4	-4.020870E-3	5.039454E-3	4.440367E-3	4.647374E-3	1.771212E-3
5/16/2014  15:30:00.530800	-1.151562E-4	-3.819346E-3	4.720032E-3	5.213559E-3	3.205180E-3	1.697183E-3
5/16/2014  15:30:00.530900	-1.274943E-4	-3.354609E-3	4.329324E-3	5.398631E-3	1.280427E-3	1.509368E-3
5/16/2014  15:30:00.531000	-1.137853E-4	-2.711654E-3	3.923535E-3	4.957199E-3	-1.002133E-3	1.165271E-3
5/16/2014  15:30:00.531100	-1.220107E-4	-1.798630E-3	3.468394E-3	3.772736E-3	-3.383398E-3	8.033514E-4
5/16/2014  15:30:00.531200	-1.288652E-4	-7.814169E-4	3.072202E-3	2.362072E-3	-5.349278E-3	3.701448E-4
5/16/2014  15:30:00.531300	-1.329780E-4	3.125668E-4	2.782941E-3	1.270831E-3	-6.341815E-3	-4.112720E-6
5/16/2014  15:30:00.531400	-1.329780E-4	1.410663E-3	2.538919E-3	5.442500E-4	-6.174564E-3	-2.385378E-4
5/16/2014  15:30:00.531500	-1.288652E-4	2.368927E-3	2.189338E-3	2.481341E-4	-5.053163E-3	-3.482103E-4
5/16/2014  15:30:00.531600	-1.343489E-4	3.297031E-3	1.856208E-3	6.114244E-4	-3.117442E-3	-3.235340E-4
5/16/2014  15:30:00.531700	-1.261234E-4	4.101753E-3	1.654685E-3	1.468241E-3	-6.018281E-4	-2.138615E-4
5/16/2014  15:30:00.531800	-1.178980E-4	4.617214E-3	1.668394E-3	2.419651E-3	1.915157E-3	-5.620718E-5
5/16/2014  15:30:00.531900	-1.137853E-4	4.983246E-3	1.823306E-3	3.320336E-3	3.734350E-3	3.427267E-5
5/16/2014  15:30:00.532000	-1.370907E-4	5.102515E-3	1.989186E-3	4.000306E-3	4.739225E-3	8.225441E-6
5/16/2014  15:30:00.532100	-1.220107E-4	5.088806E-3	2.282560E-3	4.015386E-3	4.903734E-3	-1.384616E-4
5/16/2014  15:30:00.532200	-1.274943E-4	4.981875E-3	2.604723E-3	3.342271E-3	4.279971E-3	-4.208684E-4
5/16/2014  15:30:00.532300	-1.220107E-4	4.661083E-3	2.582788E-3	2.218127E-3	3.054380E-3	-7.964969E-4
5/16/2014  15:30:00.532400	-1.178980E-4	4.196346E-3	2.246916E-3	9.925365E-4	1.752019E-3	-1.122773E-3
5/16/2014  15:30:00.532500	-1.096725E-4	3.552020E-3	1.765728E-3	-1.220107E-4	9.226203E-4	-1.413405E-3
5/16/2014  15:30:00.532600	-1.425743E-4	2.655447E-3	1.218736E-3	-1.017213E-3	7.375479E-4	-1.592994E-3
5/16/2014  15:30:00.532700	-1.288652E-4	1.620412E-3	4.894137E-4	-1.376390E-3	1.048744E-3	-1.606703E-3
5/16/2014  15:30:00.532800	-1.412034E-4	6.292462E-4	-1.658797E-4	-9.884238E-4	1.720488E-3	-1.465499E-3
5/16/2014  15:30:00.532900	-1.192689E-4	-4.907846E-4	-4.181266E-4	3.564358E-5	2.571821E-3	-1.187205E-3
5/16/2014  15:30:00.533000	-1.261234E-4	-1.451790E-3	-3.317595E-4	1.410663E-3	3.239453E-3	-7.869005E-4
5/16/2014  15:30:00.533100	-1.233816E-4	-2.322316E-3	-2.467632E-5	3.000915E-3	3.254533E-3	-3.413558E-4
5/16/2014  15:30:00.533200	-1.165271E-4	-3.046155E-3	4.167557E-4	4.476011E-3	2.434731E-3	1.028180E-4
5/16/2014  15:30:00.533300	-1.247525E-4	-3.610969E-3	1.046002E-3	5.382180E-3	9.541512E-4	5.140901E-4
5/16/2014  15:30:00.533400	-1.206398E-4	-4.014015E-3	1.582026E-3	5.501449E-3	-8.321404E-4	8.773804E-4
5/16/2014  15:30:00.533500	-1.247525E-4	-4.038692E-3	1.842499E-3	4.854381E-3	-2.645850E-3	1.159787E-3
5/16/2014  15:30:00.533600	-1.192689E-4	-3.892004E-3	1.784921E-3	3.382027E-3	-4.075706E-3	1.328409E-3
5/16/2014  15:30:00.533700	-1.233816E-4	-3.538311E-3	1.464128E-3	1.310587E-3	-4.637778E-3	1.403809E-3
5/16/2014  15:30:00.533800	-1.247525E-4	-3.043413E-3	8.609295E-4	-7.704496E-4	-4.170299E-3	1.361310E-3
5/16/2014  15:30:00.533900	-1.206398E-4	-2.366185E-3	2.426505E-4	-2.319574E-3	-2.840519E-3	1.284540E-3
5/16/2014  15:30:00.534000	-1.220107E-4	-1.823306E-3	-3.386140E-4	-3.046155E-3	-8.485913E-4	1.191318E-3
5/16/2014  15:30:00.534100	-1.220107E-4	-1.124144E-3	-8.184314E-4	-2.818584E-3	1.444936E-3	1.058340E-3
5/16/2014  15:30:00.534200	-1.357198E-4	-3.454685E-4	-9.500384E-4	-1.630008E-3	3.661692E-3	9.390712E-4
5/16/2014  15:30:00.534300	-1.165271E-4	2.495050E-4	-8.102059E-4	1.329780E-4	5.209446E-3	8.129478E-4
5/16/2014  15:30:00.534400	-1.343489E-4	9.020567E-4	-6.073117E-4	1.861691E-3	5.753696E-3	6.799698E-4
5/16/2014  15:30:00.534500	-1.206398E-4	1.557350E-3	-4.990101E-4	3.062606E-3	5.284846E-3	4.839301E-4
5/16/2014  15:30:00.534600	-1.178980E-4	2.094746E-3	-5.456209E-4	3.424525E-3	4.059255E-3	2.851486E-4
5/16/2014  15:30:00.534700	-1.357198E-4	2.615690E-3	-9.664893E-4	2.756894E-3	2.227724E-3	6.717443E-5
5/16/2014  15:30:00.534800	-1.233816E-4	2.791166E-3	-1.717746E-3	1.343489E-3	-1.507998E-5	-1.302361E-4
5/16/2014  15:30:00.534900	-1.384616E-4	2.762377E-3	-2.537549E-3	-2.152324E-4	-2.134502E-3	-2.549887E-4
5/16/2014  15:30:00.535000	-1.343489E-4	2.584159E-3	-3.232598E-3	-1.343489E-3	-3.674030E-3	-2.769232E-4
5/16/2014  15:30:00.535100	-1.165271E-4	2.381265E-3	-3.600001E-3	-1.923382E-3	-4.466414E-3	-2.399087E-4
5/16/2014  15:30:00.535200	-1.261234E-4	2.035797E-3	-3.580809E-3	-1.806855E-3	-4.547298E-3	-9.047985E-5
5/16/2014  15:30:00.535300	-1.192689E-4	1.687586E-3	-3.073573E-3	-7.375479E-4	-4.033208E-3	7.128716E-5
5/16/2014  15:30:00.535400	-1.206398E-4	1.314700E-3	-2.318203E-3	7.334352E-4	-2.996802E-3	2.440214E-4
5/16/2014  15:30:00.535500	-1.274943E-4	7.731915E-4	-1.479208E-3	1.821935E-3	-1.653314E-3	3.646612E-4
5/16/2014  15:30:00.535600	-1.137853E-4	3.742576E-4	-7.841587E-4	2.360702E-3	-4.236102E-4	4.085302E-4
5/16/2014  15:30:00.535700	-1.137853E-4	-6.443262E-5	-5.552173E-4	2.388120E-3	4.661083E-4	3.276467E-4
5/16/2014  15:30:00.535800	-1.316071E-4	-2.412796E-4	-8.431077E-4	1.523077E-3	1.046002E-3	1.206398E-4
5/16/2014  15:30:00.535900	-1.329780E-4	-3.756285E-4	-1.370907E-3	-2.467632E-5	1.296878E-3	-1.891851E-4
5/16/2014  15:30:00.536000	-1.261234E-4	-2.289414E-4	-2.009749E-3	-1.424372E-3	1.044631E-3	-5.744100E-4
5/16/2014  15:30:00.536100	-1.357198E-4	-5.346537E-5	-2.656817E-3	-2.499163E-3	5.250573E-4	-9.445548E-4
5/16/2014  15:30:00.536200	-1.343489E-4	1.878142E-4	-3.046155E-3	-3.394365E-3	1.137853E-4	-1.296878E-3
5/16/2014  15:30:00.536300	-1.288652E-4	4.003048E-4	-2.922773E-3	-3.706932E-3	-1.507998E-5	-1.569688E-3
5/16/2014  15:30:00.536400	-1.261234E-4	7.169843E-4	-2.394974E-3	-3.105104E-3	2.878904E-5	-1.712263E-3
5/16/2014  15:30:00.536500	-1.329780E-4	1.066566E-3	-1.691699E-3	-2.156436E-3	2.865195E-4	-1.676619E-3
5/16/2014  15:30:00.536600	-1.165271E-4	1.299620E-3	-9.198785E-4	-1.198173E-3	8.828640E-4	-1.610816E-3
5/16/2014  15:30:00.536700	-1.261234E-4	1.697183E-3	-1.974106E-4	-1.754761E-4	1.662910E-3	-1.469612E-3
5/16/2014  15:30:00.536800	-1.343489E-4	1.989186E-3	1.590252E-4	6.114244E-4	2.190709E-3	-1.273572E-3
5/16/2014  15:30:00.536900	-1.288652E-4	2.259254E-3	1.124144E-4	7.389188E-4	2.118051E-3	-1.040518E-3
5/16/2014  15:30:00.537000	-1.425743E-4	2.374411E-3	-2.467632E-4	2.522469E-4	1.320183E-3	-7.964969E-4
5/16/2014  15:30:00.537100	-1.274943E-4	2.489567E-3	-8.225441E-4	-5.469918E-4	-4.798174E-5	-5.140901E-4
5/16/2014  15:30:00.537200	-1.316071E-4	2.292156E-3	-1.484692E-3	-1.699924E-3	-1.935720E-3	-1.357198E-4
5/16/2014  15:30:00.537300	-1.439452E-4	2.038538E-3	-2.046764E-3	-2.962530E-3	-4.227877E-3	2.632141E-4
5/16/2014  15:30:00.537400	-1.466870E-4	1.550496E-3	-2.356589E-3	-3.749430E-3	-6.332219E-3	6.402135E-4
5/16/2014  15:30:00.537500	-1.165271E-4	9.801984E-4	-2.414167E-3	-3.789186E-3	-7.651031E-3	1.059711E-3
5/16/2014  15:30:00.537600	-1.316071E-4	3.523231E-4	-2.281189E-3	-3.405333E-3	-7.986903E-3	1.436710E-3
5/16/2014  15:30:00.537700	-1.398325E-4	-4.126430E-4	-2.166033E-3	-2.575934E-3	-7.320642E-3	1.702666E-3
5/16/2014  15:30:00.537800	-1.178980E-4	-1.222849E-3	-2.115309E-3	-1.295507E-3	-5.665958E-3	1.854837E-3
5/16/2014  15:30:00.537900	-1.069307E-4	-1.990557E-3	-2.149582E-3	-8.636713E-5	-3.281951E-3	1.872659E-3
5/16/2014  15:30:00.538000	-1.096725E-4	-2.748668E-3	-2.204418E-3	5.469918E-4	-7.101297E-4	1.780808E-3
5/16/2014  15:30:00.538100	-1.178980E-4	-3.276467E-3	-2.138615E-3	5.936027E-4	1.412034E-3	1.588881E-3
5/16/2014  15:30:00.538200	-1.261234E-4	-3.668547E-3	-1.887739E-3	2.563596E-4	2.721250E-3	1.294136E-3
5/16/2014  15:30:00.538300	-1.206398E-4	-3.824830E-3	-1.438081E-3	-6.498098E-4	3.192842E-3	9.610057E-4
5/16/2014  15:30:00.538400	-1.178980E-4	-3.701448E-3	-8.088350E-4	-2.094746E-3	2.848744E-3	6.073117E-4
5/16/2014  15:30:00.538500	-1.220107E-4	-3.480732E-3	-1.713634E-4	-3.439605E-3	1.732826E-3	3.317595E-4
5/16/2014  15:30:00.538600	-1.357198E-4	-3.129780E-3	2.248287E-4	-4.474640E-3	2.399087E-4	1.672506E-4
5/16/2014  15:30:00.538700	-1.343489E-4	-2.628028E-3	2.179742E-4	-5.362988E-3	-9.281039E-4	1.466870E-4
5/16/2014  15:30:00.538800	-1.206398E-4	-1.880884E-3	-1.645088E-4	-5.823612E-3	-1.420259E-3	2.275705E-4
5/16/2014  15:30:00.538900	-1.453161E-4	-1.109064E-3	-7.444024E-4	-5.617976E-3	-1.381874E-3	3.619194E-4
5/16/2014  15:30:00.539000	-1.220107E-4	-1.713634E-4	-1.372278E-3	-4.902363E-3	-9.568930E-4	5.346537E-4
5/16/2014  15:30:00.539100	-1.507998E-4	8.362532E-4	-1.882255E-3	-4.008532E-3	-2.056360E-4	6.086826E-4
5/16/2014  15:30:00.539200	-1.137853E-4	1.845241E-3	-2.063215E-3	-2.777457E-3	5.003810E-4	5.881190E-4
5/16/2014  15:30:00.539300	-1.261234E-4	2.751410E-3	-1.712263E-3	-1.321554E-3	7.128716E-4	4.537702E-4
5/16/2014  15:30:00.539400	-1.233816E-4	3.690481E-3	-1.162529E-3	-1.329780E-4	3.564358E-5	2.591014E-4
5/16/2014  15:30:00.539500	-1.069307E-4	4.426658E-3	-6.018281E-4	6.169081E-4	-1.425743E-3	1.782179E-5
5/16/2014  15:30:00.539600	-1.055598E-4	5.013406E-3	-9.185076E-5	1.084387E-3	-3.280580E-3	-2.166033E-4
5/16/2014  15:30:00.539700	-1.151562E-4	5.335569E-3	2.234578E-4	1.128256E-3	-5.225897E-3	-4.167557E-4
5/16/2014  15:30:00.539800	-1.206398E-4	5.371213E-3	9.596348E-6	6.498098E-4	-6.891549E-3	-5.771518E-4
5/16/2014  15:30:00.539900	-1.233816E-4	5.197108E-3	-6.470680E-4	-5.757809E-5	-7.901907E-3	-7.060170E-4
5/16/2014  15:30:00.540000	-1.124144E-4	4.769385E-3	-1.412034E-3	-8.019805E-4	-7.712722E-3	-8.568168E-4
5/16/2014  15:30:00.540100	-1.151562E-4	4.100382E-3	-2.065957E-3	-1.569688E-3	-6.411731E-3	-1.008987E-3
5/16/2014  15:30:00.540200	-1.206398E-4	3.153086E-3	-2.495050E-3	-2.196193E-3	-4.385531E-3	-1.194060E-3
5/16/2014  15:30:00.540300	-1.261234E-4	2.166033E-3	-2.619803E-3	-2.512872E-3	-1.879513E-3	-1.399696E-3
5/16/2014  15:30:00.540400	-1.247525E-4	1.036406E-3	-2.277076E-3	-2.618432E-3	8.431077E-4	-1.564205E-3
5/16/2014  15:30:00.540500	-1.178980E-4	-9.322166E-5	-1.653314E-3	-2.761006E-3	3.242195E-3	-1.636863E-3
5/16/2014  15:30:00.540600	-1.247525E-4	-1.114547E-3	-1.017213E-3	-2.796650E-3	4.718661E-3	-1.588881E-3
5/16/2014  15:30:00.540700	-1.206398E-4	-2.064586E-3	-6.018281E-4	-2.634883E-3	5.197108E-3	-1.377761E-3
5/16/2014  15:30:00.540800	-1.220107E-4	-2.903581E-3	-4.976392E-4	-2.359331E-3	4.773498E-3	-9.514093E-4
5/16/2014  15:30:00.540900	-1.220107E-4	-3.565729E-3	-7.293224E-4	-2.045393E-3	3.668547E-3	-4.016757E-4
5/16/2014  15:30:00.541000	-1.316071E-4	-4.068851E-3	-1.269460E-3	-1.765728E-3	1.906931E-3	2.536178E-4
5/16/2014  15:30:00.541100	-1.151562E-4	-4.385531E-3	-1.911044E-3	-1.355827E-3	-1.549125E-4	9.801984E-4
5/16/2014  15:30:00.541200	-1.316071E-4	-4.496574E-3	-2.379894E-3	-7.992387E-4	-1.961768E-3	1.619041E-3
5/16/2014  15:30:00.541300	-1.233816E-4	-4.449964E-3	-2.515614E-3	-1.919270E-4	-3.143489E-3	2.063215E-3
5/16/2014  15:30:00.541400	-1.206398E-4	-4.306018E-3	-2.261996E-3	4.290938E-4	-3.727496E-3	2.252400E-3
5/16/2014  15:30:00.541500	-1.220107E-4	-3.953695E-3	-1.795888E-3	1.037776E-3	-3.786445E-3	2.163291E-3
5/16/2014  15:30:00.541600	-1.384616E-4	-3.424525E-3	-1.133740E-3	1.453161E-3	-3.250420E-3	1.853466E-3
5/16/2014  15:30:00.541700	-1.247525E-4	-2.796650E-3	-5.250573E-4	1.635492E-3	-2.185225E-3	1.392841E-3
5/16/2014  15:30:00.541800	-1.261234E-4	-1.986444E-3	-3.701448E-5	1.468241E-3	-9.555221E-4	9.006858E-4
5/16/2014  15:30:00.541900	-1.247525E-4	-1.174867E-3	1.535416E-4	9.390712E-4	4.112720E-6	5.017519E-4
5/16/2014  15:30:00.542000	-1.096725E-4	-3.797412E-4	9.322166E-5	5.483627E-5	6.607771E-4	2.028942E-4
5/16/2014  15:30:00.542100	-1.274943E-4	4.249811E-4	-2.385378E-4	-9.267330E-4	9.911656E-4	4.798174E-5
5/16/2014  15:30:00.542200	-1.316071E-4	1.118660E-3	-5.963445E-4	-1.720488E-3	8.677840E-4	-1.096725E-5
5/16/2014  15:30:00.542300	-1.466870E-4	1.673877E-3	-8.348823E-4	-2.063215E-3	2.289414E-4	-1.782179E-5
5/16/2014  15:30:00.542400	-1.192689E-4	2.074182E-3	-1.035035E-3	-1.886368E-3	-5.223155E-4	-5.346537E-5
5/16/2014  15:30:00.542500	-1.137853E-4	2.279818E-3	-1.062453E-3	-1.196802E-3	-9.623766E-4	-1.096725E-4
5/16/2014  15:30:00.542600	-1.247525E-4	2.340138E-3	-8.718967E-4	-1.055598E-4	-9.281039E-4	-1.809597E-4
5/16/2014  15:30:00.542700	-1.137853E-4	2.385378E-3	-4.770756E-4	1.104951E-3	-5.072355E-4	-2.220869E-4
5/16/2014  15:30:00.542800	-1.343489E-4	2.316833E-3	-1.590252E-4	1.978219E-3	3.386140E-4	-2.124906E-4
5/16/2014  15:30:00.542900	-1.233816E-4	2.127647E-3	-6.443262E-5	2.178371E-3	1.757503E-3	-1.261234E-4
5/16/2014  15:30:00.543000	-1.357198E-4	1.923382E-3	-2.632141E-4	1.787663E-3	3.339529E-3	8.499622E-5
5/16/2014  15:30:00.543100	-1.096725E-4	1.683474E-3	-7.773042E-4	8.595586E-4	4.396498E-3	3.413558E-4
5/16/2014  15:30:00.543200	-1.453161E-4	1.414776E-3	-1.472354E-3	-1.974106E-4	4.654229E-3	5.730391E-4
5/16/2014  15:30:00.543300	-1.384616E-4	1.229703E-3	-2.171516E-3	-7.786751E-4	4.120946E-3	7.115006E-4
5/16/2014  15:30:00.543400	-1.192689E-4	9.089112E-4	-2.662301E-3	-7.183552E-4	2.826810E-3	7.663369E-4
5/16/2014  15:30:00.543500	-1.425743E-4	5.099773E-4	-2.773345E-3	-1.549125E-4	8.362532E-4	5.949736E-4
5/16/2014  15:30:00.543600	-1.316071E-4	2.097487E-4	-2.407312E-3	8.910894E-4	-1.576543E-3	2.522469E-4
5/16/2014  15:30:00.543700	-1.206398E-4	-1.398325E-4	-1.721859E-3	2.282560E-3	-3.656209E-3	-2.124906E-4
5/16/2014  15:30:00.543800	-1.069307E-4	-4.140139E-4	-8.348823E-4	3.349125E-3	-4.851639E-3	-7.841587E-4
5/16/2014  15:30:00.543900	-1.151562E-4	-5.757809E-4	-4.935265E-5	3.658950E-3	-5.013406E-3	-1.365423E-3
5/16/2014  15:30:00.544000	-1.220107E-4	-5.881190E-4	4.825592E-4	3.479362E-3	-4.068851E-3	-1.876771E-3
5/16/2014  15:30:00.544100	-1.178980E-4	-5.264282E-4	5.716681E-4	2.917290E-3	-2.065957E-3	-2.194822E-3
5/16/2014  15:30:00.544200	-1.151562E-4	-3.824830E-4	3.221631E-4	1.959026E-3	6.909370E-4	-2.263367E-3
5/16/2014  15:30:00.544300	-1.220107E-4	-1.110435E-4	-5.346537E-5	1.037776E-3	3.509521E-3	-2.138615E-3
5/16/2014  15:30:00.544400	-1.357198E-4	9.596348E-5	-4.099011E-4	8.033514E-4	5.689263E-3	-1.798630E-3
5/16/2014  15:30:00.544500	-1.192689E-4	3.345013E-4	-6.690025E-4	9.568930E-4	6.999850E-3	-1.314700E-3
5/16/2014  15:30:00.544600	-1.274943E-4	5.908608E-4	-6.772280E-4	1.244783E-3	7.331610E-3	-7.581115E-4
5/16/2014  15:30:00.544700	-1.178980E-4	7.019043E-4	-3.399849E-4	1.952171E-3	6.589949E-3	-2.399087E-4
5/16/2014  15:30:00.544800	-1.247525E-4	7.553697E-4	1.823306E-4	2.896726E-3	4.936635E-3	2.563596E-4
5/16/2014  15:30:00.544900	-1.110435E-4	7.786751E-4	6.991625E-4	3.483474E-3	2.998173E-3	7.019043E-4
5/16/2014  15:30:00.545000	-1.069307E-4	6.374717E-4	1.146078E-3	3.638387E-3	1.405180E-3	1.100838E-3
5/16/2014  15:30:00.545100	-1.220107E-4	5.305409E-4	1.444936E-3	3.586292E-3	5.058646E-4	1.444936E-3
5/16/2014  15:30:00.545200	-1.288652E-4	3.180504E-4	1.480579E-3	3.128409E-3	1.782179E-4	1.738310E-3
5/16/2014  15:30:00.545300	-1.206398E-4	-8.225441E-6	1.377761E-3	2.157807E-3	3.386140E-4	1.985073E-3
5/16/2014  15:30:00.545400	-1.233816E-4	-2.878904E-4	1.274943E-3	1.132369E-3	9.006858E-4	2.082407E-3
5/16/2014  15:30:00.545500	-1.412034E-4	-5.291700E-4	1.259863E-3	4.222393E-4	1.560092E-3	2.050877E-3
5/16/2014  15:30:00.545600	-1.398325E-4	-8.513331E-4	1.259863E-3	-2.467632E-5	1.715004E-3	1.824677E-3
5/16/2014  15:30:00.545700	-1.178980E-4	-1.217365E-3	1.387358E-3	2.193451E-5	1.128256E-3	1.466870E-3
5/16/2014  15:30:00.545800	-1.069307E-4	-1.642346E-3	1.609445E-3	9.843111E-4	4.935265E-5	1.006246E-3
5/16/2014  15:30:00.545900	-1.343489E-4	-1.980960E-3	1.717746E-3	2.555370E-3	-1.262605E-3	5.648136E-4
5/16/2014  15:30:00.546000	-1.206398E-4	-2.294898E-3	1.558721E-3	4.090786E-3	-2.612948E-3	1.316071E-4
5/16/2014  15:30:00.546100	-1.302361E-4	-2.575934E-3	1.159787E-3	5.383551E-3	-3.565729E-3	-2.001524E-4
5/16/2014  15:30:00.546200	-1.343489E-4	-2.785683E-3	5.154610E-4	6.274641E-3	-3.701448E-3	-4.373193E-4
5/16/2014  15:30:00.546300	-1.316071E-4	-2.688348E-3	-2.906322E-4	6.174564E-3	-2.819955E-3	-5.113482E-4
5/16/2014  15:30:00.546400	-1.137853E-4	-2.460778E-3	-8.458495E-4	4.980505E-3	-1.069307E-3	-4.866719E-4
5/16/2014  15:30:00.546500	-1.288652E-4	-1.934350E-3	-9.966493E-4	3.354609E-3	1.266718E-3	-3.399849E-4
5/16/2014  15:30:00.546600	-1.151562E-4	-1.347601E-3	-6.361008E-4	1.668394E-3	3.881037E-3	-1.206398E-4
5/16/2014  15:30:00.546700	-1.220107E-4	-6.772280E-4	1.672506E-4	-1.096725E-5	6.381571E-3	1.124144E-4
5/16/2014  15:30:00.546800	-1.274943E-4	1.494288E-4	1.381874E-3	-1.121402E-3	8.221328E-3	3.207922E-4
5/16/2014  15:30:00.546900	-1.206398E-4	9.377003E-4	2.686977E-3	-1.102209E-3	8.941054E-3	4.935265E-4
5/16/2014  15:30:00.547000	-1.165271E-4	1.809597E-3	3.682256E-3	-3.728867E-4	8.587360E-3	6.031990E-4
5/16/2014  15:30:00.547100	-1.288652E-4	2.619803E-3	4.208684E-3	6.182790E-4	7.411122E-3	5.744100E-4
5/16/2014  15:30:00.547200	-1.316071E-4	3.332675E-3	4.278600E-3	1.915157E-3	5.539834E-3	4.715919E-4
5/16/2014  15:30:00.547300	-1.384616E-4	3.883779E-3	3.952324E-3	3.194213E-3	3.125668E-3	3.166795E-4
5/16/2014  15:30:00.547400	-1.329780E-4	4.330695E-3	3.376544E-3	3.856361E-3	7.745624E-4	6.169081E-5
5/16/2014  15:30:00.547500	-1.165271E-4	4.700840E-3	2.824068E-3	3.861845E-3	-1.122773E-3	-2.974868E-4
5/16/2014  15:30:00.547600	-1.370907E-4	5.031228E-3	2.430618E-3	3.643870E-3	-2.337396E-3	-6.744862E-4
5/16/2014  15:30:00.547700	-1.151562E-4	5.066872E-3	2.275705E-3	3.065348E-3	-2.870679E-3	-1.114547E-3
5/16/2014  15:30:00.547800	-1.083016E-4	4.921556E-3	2.353847E-3	2.193451E-3	-2.833664E-3	-1.554608E-3
5/16/2014  15:30:00.547900	-1.151562E-4	4.740596E-3	2.630770E-3	1.638234E-3	-2.292156E-3	-2.007008E-3
5/16/2014  15:30:00.548000	-1.261234E-4	4.323840E-3	2.869308E-3	1.624525E-3	-1.425743E-3	-2.367556E-3
5/16/2014  15:30:00.548100	-1.178980E-4	3.656209E-3	3.044784E-3	1.832902E-3	-4.811883E-4	-2.508759E-3
5/16/2014  15:30:00.548200	-1.192689E-4	2.707541E-3	3.081799E-3	2.330542E-3	1.603961E-4	-2.449811E-3
5/16/2014  15:30:00.548300	-1.412034E-4	1.529932E-3	2.922773E-3	3.165424E-3	4.798174E-4	-2.160549E-3
5/16/2014  15:30:00.548400	-1.151562E-4	2.700686E-4	2.682865E-3	3.811121E-3	5.579591E-4	-1.609445E-3
5/16/2014  15:30:00.548500	-1.247525E-4	-1.059711E-3	2.416909E-3	3.924906E-3	3.619194E-4	-9.157658E-4
5/16/2014  15:30:00.548600	-1.343489E-4	-2.238691E-3	2.160549E-3	3.791928E-3	-4.386902E-5	-1.274943E-4
5/16/2014  15:30:00.548700	-1.206398E-4	-3.353238E-3	1.869917E-3	3.235340E-3	-2.412796E-4	6.607771E-4
5/16/2014  15:30:00.548800	-1.178980E-4	-4.227877E-3	1.640975E-3	2.063215E-3	2.878904E-5	1.392841E-3
5/16/2014  15:30:00.548900	-1.247525E-4	-4.741967E-3	1.566947E-3	6.854534E-4	7.649660E-4	1.993299E-3
5/16/2014  15:30:00.549000	-1.302361E-4	-5.184770E-3	1.440823E-3	-3.564358E-4	1.824677E-3	2.401829E-3
