Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:39:41,2622,-3.151352,-9.286545,0.5742798
2019-06-25 11:39:41,2632,-3.1609192,-9.312866,0.5694885
2019-06-25 11:39:41,2642,-3.1369934,-9.298508,0.55513
2019-06-25 11:39:41,2653,-3.122635,-9.28894,0.5647125
2019-06-25 11:39:41,2662,-3.1417694,-9.253052,0.55992126
2019-06-25 11:39:41,2672,-3.1322021,-9.293716,0.55752563
2019-06-25 11:39:41,2682,-3.115448,-9.320038,0.55752563
2019-06-25 11:39:41,2693,-3.110672,-9.284149,0.54556274
2019-06-25 11:39:41,2702,-3.0963135,-9.272186,0.55274963
2019-06-25 11:39:41,2712,-3.1250305,-9.28894,0.53359985
2019-06-25 11:39:41,2723,-3.0939178,-9.32962,0.55274963
2019-06-25 11:39:41,2732,-3.115448,-9.303299,0.5407715
2019-06-25 11:39:41,2742,-3.1058807,-9.269791,0.5742798
2019-06-25 11:39:41,2752,-3.1058807,-9.286545,0.5742798
2019-06-25 11:39:41,2762,-3.1058807,-9.312866,0.5766754
2019-06-25 11:39:41,2773,-3.1322021,-9.317657,0.5886383
2019-06-25 11:39:41,2782,-3.1082764,-9.265015,0.59820557
2019-06-25 11:39:41,2792,-3.1489563,-9.267395,0.5623169
2019-06-25 11:39:41,2802,-3.1274261,-9.281754,0.5862427
2019-06-25 11:39:41,2813,-3.1609192,-9.348755,0.59103394
2019-06-25 11:39:41,2822,-3.151352,-9.293716,0.58384705
2019-06-25 11:39:41,2832,-3.1489563,-9.250656,0.58384705
2019-06-25 11:39:41,2842,-3.1633148,-9.291336,0.59103394
2019-06-25 11:39:41,2852,-3.1704865,-9.317657,0.550354
2019-06-25 11:39:41,2863,-3.1609192,-9.272186,0.5694885
2019-06-25 11:39:41,2872,-3.1298065,-9.233902,0.5623169
2019-06-25 11:39:41,2882,-3.1633148,-9.281754,0.55752563
2019-06-25 11:39:41,2892,-3.1537476,-9.339188,0.5647125
2019-06-25 11:39:41,2902,-3.1633148,-9.300903,0.5623169
2019-06-25 11:39:41,2912,-3.1322021,-9.255432,0.53359985
2019-06-25 11:39:41,2922,-3.110672,-9.269791,0.5407715
