Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:40:10,2391,-3.2374878,-9.334396,2.170288
2019-06-25 11:40:10,2400,-3.2231293,-9.238693,-1.832901
2019-06-25 11:40:10,2410,-3.2374878,-9.334396,2.0219421
2019-06-25 11:40:10,2420,-3.1752777,-9.169296,-1.6175537
2019-06-25 11:40:10,2431,-3.1872406,-9.176468,-1.8496552
2019-06-25 11:40:10,2440,-3.2183533,-9.346359,2.0410767
2019-06-25 11:40:10,2450,-3.1968079,-9.22673,-1.6654053
2019-06-25 11:40:10,2461,-3.1992035,-9.300903,1.5984039
2019-06-25 11:40:10,2470,-3.180069,-9.200409,-1.0480499
2019-06-25 11:40:10,2480,-3.213562,-9.28894,0.88534546
2019-06-25 11:40:10,2490,-3.2326965,-9.286545,-0.14596558
2019-06-25 11:40:10,2501,-3.2015991,-9.265015,0.009567261
2019-06-25 11:40:10,2510,-3.2326965,-9.272186,0.830307
2019-06-25 11:40:10,2520,-3.2039948,-9.22673,-0.74417114
2019-06-25 11:40:10,2531,-3.2279205,-9.272186,0.1531372
2019-06-25 11:40:10,2540,-3.247055,-9.300903,0.74894714
2019-06-25 11:40:10,2550,-3.2183533,-9.214767,-0.6460571
2019-06-25 11:40:10,2561,-3.2638092,-9.303299,1.5481567
2019-06-25 11:40:10,2570,-3.2326965,-9.212372,-1.2586212
2019-06-25 11:40:10,2580,-3.2686005,-9.365509,2.079361
2019-06-25 11:40:10,2590,-3.242279,-9.209976,-1.6821594
2019-06-25 11:40:10,2601,-3.225525,-9.169296,-1.2634125
2019-06-25 11:40:10,2610,-3.2398834,-9.178864,-1.758728
2019-06-25 11:40:10,2620,-3.2303162,-9.214767,-1.6988983
2019-06-25 11:40:10,2631,-3.2662048,-9.339188,2.1750793
2019-06-25 11:40:10,2640,-3.2183533,-9.193222,-1.8137665
2019-06-25 11:40:10,2650,-3.2231293,-9.305695,1.9692993
2019-06-25 11:40:10,2660,-3.2111664,-9.217148,-1.5337982
2019-06-25 11:40:10,2671,-3.2087708,-9.315262,1.409378
2019-06-25 11:40:10,2680,-3.2183533,-9.229111,-0.8159485
2019-06-25 11:40:10,2690,-3.225525,-9.300903,1.1078796
2019-06-25 11:40:10,2701,-3.2231293,-9.260223,0.098098755
2019-06-25 11:40:10,2710,-3.1968079,-9.257828,-0.23928833
2019-06-25 11:40:10,2720,-3.2039948,-9.310471,0.73698425
2019-06-25 11:40:10,2730,-3.225525,-9.274582,0.050247192
2019-06-25 11:40:10,2740,-3.1872406,-9.224335,-0.102890015
2019-06-25 11:40:10,2751,-3.2087708,-9.284149,0.9906311
2019-06-25 11:40:10,2760,-3.2015991,-9.229111,-0.83987427
2019-06-25 11:40:10,2770,-3.2398834,-9.336792,1.7515411
2019-06-25 11:40:10,2781,-3.2015991,-9.217148,-1.4069824
2019-06-25 11:40:10,2790,-3.2398834,-9.339188,2.1894379
2019-06-25 11:40:10,2800,-3.2159576,-9.205185,-1.7132568
2019-06-25 11:40:10,2810,-3.2303162,-9.202789,-1.3615112
2019-06-25 11:40:10,2821,-3.2638092,-9.324829,2.1320038
2019-06-25 11:40:10,2830,-3.242279,-9.250656,-0.31585693
2019-06-25 11:40:10,2842,-3.2087708,-9.190826,-1.7252197
2019-06-25 11:40:10,2850,-3.2326965,-9.190826,-1.7467651
2019-06-25 11:40:10,2860,-3.2350922,-9.315262,1.861618
2019-06-25 11:40:10,2870,-3.2279205,-9.209976,-1.3471527
2019-06-25 11:40:10,2881,-3.2326965,-9.298508,1.1916199
2019-06-25 11:40:10,2890,-3.247055,-9.238693,-0.58384705
2019-06-25 11:40:10,2900,-3.2159576,-9.267395,0.33738708
2019-06-25 11:40:10,2910,-3.2374878,-9.305695,1.2945099
2019-06-25 11:40:10,2921,-3.2231293,-9.255432,-0.5001068
2019-06-25 11:40:10,2930,-3.2374878,-9.296112,1.2801666
2019-06-25 11:40:10,2940,-3.2231293,-9.245865,0.3014984
2019-06-25 11:40:10,2951,-3.1968079,-9.231506,-0.34217834
2019-06-25 11:40:10,2960,-3.254242,-9.312866,1.2203369
2019-06-25 11:40:10,2970,-3.2326965,-9.348755,2.239685
2019-06-25 11:40:10,2980,-3.2326965,-9.317657,1.907074
2019-06-25 11:40:10,2990,-3.1968079,-9.178864,-1.5050812
2019-06-25 11:40:10,3001,-3.2111664,-9.224335,-0.93559265
2019-06-25 11:40:10,3010,-3.2183533,-9.221939,-1.7276154
2019-06-25 11:40:10,3020,-3.1920319,-9.198013,-1.4787598
2019-06-25 11:40:10,3031,-3.2326965,-9.310471,2.2014008
2019-06-25 11:40:10,3040,-3.1920319,-9.190826,-1.7395782
2019-06-25 11:40:10,3050,-3.2326965,-9.341583,2.1846466
2019-06-25 11:40:10,3060,-3.213562,-9.205185,-1.655838
2019-06-25 11:40:10,3071,-3.2159576,-9.303299,1.7276154
2019-06-25 11:40:10,3080,-3.2326965,-9.217148,-1.134201
2019-06-25 11:40:10,3090,-3.2326965,-9.308075,0.97387695
2019-06-25 11:40:10,3100,-3.247055,-9.276978,-0.32302856
2019-06-25 11:40:10,3111,-3.213562,-9.193222,-1.2466583
2019-06-25 11:40:10,3120,-3.2326965,-9.2482605,0.62213135
2019-06-25 11:40:10,3130,-3.2566376,-9.260223,-0.41874695
2019-06-25 11:40:10,3140,-3.2326965,-9.284149,0.20100403
2019-06-25 11:40:10,3151,-3.2374878,-9.272186,0.5407715
2019-06-25 11:40:10,3160,-3.2159576,-9.188446,-0.61016846
2019-06-25 11:40:10,3172,-3.2614136,-9.308075,1.4021912
2019-06-25 11:40:10,3180,-3.2207336,-9.241089,-1.2227325
2019-06-25 11:40:10,3190,-3.254242,-9.348755,2.0171509
2019-06-25 11:40:10,3201,-3.242279,-9.293716,1.3591309
2019-06-25 11:40:10,3210,-3.2374878,-9.315262,2.268402
2019-06-25 11:40:10,3223,-3.2446747,-9.339188,1.9980011
2019-06-25 11:40:10,3230,-3.1992035,-9.22673,-1.5768738
2019-06-25 11:40:10,3240,-3.225525,-9.332016,2.2660065
2019-06-25 11:40:10,3250,-3.184845,-9.18605,-1.7419739
2019-06-25 11:40:10,3261,-3.213562,-9.3511505,2.1176453
2019-06-25 11:40:10,3270,-3.2087708,-9.238693,-1.5194397
2019-06-25 11:40:10,3280,-3.2063751,-9.327225,1.5553284
2019-06-25 11:40:11,3290,-3.1968079,-9.202789,-0.90448
2019-06-25 11:40:11,3301,-3.1920319,-9.198013,-1.6103668
2019-06-25 11:40:11,3310,-3.225525,-9.279373,-0.035888672
2019-06-25 11:40:11,3320,-3.2207336,-9.233902,-1.0456696
2019-06-25 11:40:11,3331,-3.1992035,-9.276978,0.80877686
2019-06-25 11:40:11,3340,-3.2183533,-9.253052,-0.16989136
2019-06-25 11:40:11,3350,-3.1992035,-9.265015,-0.062210083
2019-06-25 11:40:11,3361,-3.225525,-9.308075,0.77526855
2019-06-25 11:40:11,3370,-3.2087708,-9.212372,-0.83987427
2019-06-25 11:40:11,3380,-3.242279,-9.308075,1.5768738
2019-06-25 11:40:11,3390,-3.2614136,-9.322433,0.70588684
2019-06-25 11:40:11,3401,-3.2159576,-9.243469,-0.7130585
2019-06-25 11:40:11,3410,-3.2494507,-9.310471,1.5361938
2019-06-25 11:40:11,3420,-3.1992035,-9.183655,-1.3184509
2019-06-25 11:40:11,3430,-3.242279,-9.348755,2.0841522
2019-06-25 11:40:11,3441,-3.2279205,-9.241089,-1.6701965
2019-06-25 11:40:11,3450,-3.2566376,-9.363113,2.2468567
2019-06-25 11:40:11,3460,-3.2111664,-9.176468,-1.7180481
2019-06-25 11:40:11,3470,-3.213562,-9.308075,1.9956207
2019-06-25 11:40:11,3481,-3.1992035,-9.260223,0.44267273
